"fileName","language","participant","itemType","itemNum","focus","annotationNum","annotationNumTarget","word","syllText","syllTextPre","syllTextPost","percProm","duration","duration_noSilence","ampl_median","ampl_noSilence_median","env_slope","pitch_median_norm","pitch_sd_norm","f0_slope_norm","specCentroid_median","entropy_median","HNR_median","amEnvDep_median","fmDep_median","durationPre","duration_noSilencePre","ampl_medianPre","ampl_noSilence_medianPre","env_slopePre","pitch_median_normPre","pitch_sd_normPre","f0_slope_normPre","specCentroid_medianPre","entropy_medianPre","HNR_medianPre","amEnvDep_medianPre","fmDep_medianPre","durationPost","duration_noSilencePost","ampl_medianPost","ampl_noSilence_medianPost","env_slopePost","pitch_median_normPost","pitch_sd_normPost","f0_slope_normPost","specCentroid_medianPost","entropy_medianPost","HNR_medianPost","amEnvDep_medianPost","fmDep_medianPost"
"G21_T_13_I_2_Adj_li-_2","German",21,"target",13,"information",2,3,"A","li-","pre","post","2",0.187,0.185,0.01661233088224,0.01661233088224,8.82759957674921e-05,0.120133300935686,0.235925020387878,1.21112753612278,240.834127281938,0.306585861604808,13.2470901007059,1,0.587068739126799,0.366,0.325,0.0170780565061458,0.0194348283851532,-8.53749490134238e-05,-0.683796052684036,-0.941853949069886,-0.128356463334169,266.937554897118,0.402659492250673,9.59301085762389,0.172908698196669,0.0304690240833728,0.152,0.145,0.0277402637951573,0.0277402637951573,-1.27997986569971e-05,0.662722907248797,-0.28120152837445,-0.974862385213701,328.820171359046,0.329392448959151,9.20415252650218,1,0.417089617984445
"G21_T_13_I_5_N_hɛn_2","German",21,"target",13,"information",5,6,"N","hɛn","pre","post","2",0.256,0.255,0.020850246211868,0.020850246211868,0.00011261574895923,-0.28957432287873,-0.637011279007581,0.037176258569304,248.5728937939,0.307590238776941,14.1722897257313,0.272625580706523,0.126346227576284,0.2,0.195,0.017752780172248,0.017752780172248,4.56908971863833e-05,-0.0276767910666015,0.0283530578417477,-0.171190850989315,301.258717800331,0.326868535795378,11.9488512882389,1,0.349352108442194,0.201,0.195,0.016363137230528,0.016363137230528,-0.00014711504526243,-1.03638625882279,-0.120263826765314,0.0914206295432987,243.240586057933,0.412409963098757,10.5150999086825,1,0.855789702081239
"G21_T_14_F_2_Adj_li-_3","German",21,"target",14,"filler",2,3,"A","li-","pre","post","3",0.214,0.205,0.0192531373034848,0.0192531373034848,6.11157614065795e-05,0.0415505565816546,0.322266196216393,1.22025060466088,250.290631056354,0.303527229666734,12.3951401576306,0.274109747480268,0.78750430366631,0.423,0.345,0.0123772846346626,0.013019670759278,-8.70776541206331e-05,0.28988233642101,-0.825493630958129,0.15181025228304,332.148712856328,0.326026610554189,10.1499810377238,0.163294730444393,0.0646153694375088,0.175,0.165,0.0180852965481057,0.0180852965481057,-5.36177176648887e-05,0.976215384726256,-0.204642343630433,-0.994848982322402,300.444689085152,0.29011100416298,9.56780883050144,1,0.157805456346243
"G21_T_14_F_5_N_aʊ_1","German",21,"target",14,"filler",5,6,"N","aʊ","pre","post","1",0.236,0.195,0.0162790527107541,0.0189208467628547,-7.64896553516005e-06,-1.28932434531447,-0.651504315134497,-0.257893675157351,261.019199723798,0.390898199423452,8.45094178857445,0.52740758998534,0.0578905764561495,0.283,0.275,0.0143054136411684,0.0143054136411684,-4.01703523824914e-05,0.0256285860237748,-0.535118210464975,-0.384710803996253,249.61917964694,0.36405119698104,11.7488071982297,0.316485137955814,0.0335468040121626,0.236,0.175,0.00407749002031924,0.00560083041496001,-2.550382644422e-05,0.94191431495423,0.245553085857013,-2.31824948117085,339.379853309764,0.423274882414242,7.7201398230651,0.378093977900775,0.063590702177116
"G21_T_15_C_3_Adj_gry_2","German",21,"target",15,"contrastive",3,4,"A","gry","pre","postpre","2",0.299,0.265,0.0181284775472852,0.0218083197841716,0.0001864874267663,0.766957640258026,0.802513310957429,1.66534665912679,304.797726668776,0.410430193975882,13.7061920159682,0.583897653414889,1.262229421394,0.379,0.375,0.0233700405103937,0.0233700405103937,-4.30748670874991e-05,-0.251434938465356,-0.872725412949716,0.0421288832423804,239.733283242834,0.272047162107499,15.1105130040783,0.175914861559187,0.0392987487526997,0.205,0.195,0.0270872873833895,0.0270872873833895,-0.00015293226655847,1.27452886904656,-0.324588485128721,-0.552459454948079,271.237952639262,0.243421388224324,16.7479635522758,1,0.386742704185536
"G21_T_15_C_5_N_lœf_2","German",21,"target",15,"contrastive",5,6,"N","lœf","postpre","post","2",0.196,0.195,0.0144569180532401,0.0144569180532401,-9.28201839418017e-05,-0.711754152365576,-0.265116284865857,-1.261224783531,244.653473003329,0.424529392997144,7.38834706568465,1,0.122120809404665,0.205,0.195,0.0270872873833895,0.0270872873833895,-0.00015293226655847,1.27452886904656,-0.324588485128721,-0.552459454948079,271.237952639262,0.243421388224324,16.7479635522758,1,0.386742704185536,0.19,0.185,0.00430323576106423,0.00430323576106423,-3.18992934076857e-05,-1.10366260762133,0.978481993189097,-0.814389315870958,312.960932615123,0.416524437673258,4.88957070768377,0.635944726197164,1.0121885391513
"G21_T_16_R_2_Adj_gry_2","German",21,"target",16,"corrective",2,3,"A","gry","pre","post","2",0.273,0.245,0.0143963710675694,0.0160923375252128,0.00017079100741775,-0.269572834796708,0.205539254406126,0.645872680332754,262.018030254926,0.436355304087273,13.8340698144159,0.327522282058986,0.757722189362894,0.388,0.375,0.0173194970575511,0.0175663368812321,-4.48937220075354e-05,-1.00361535175063,-0.797384351753999,0.135246016402393,206.679017950984,0.308111988859947,13.486878240461,0.191443854584446,0.17460225896145,0.231,0.225,0.0217265937212616,0.0217265937212616,-0.00016878215369635,-1.06628614979712,0.066946156256014,-0.805216820689411,228.34694400286,0.314127890065253,12.036320551733,0.327413738739913,0.178840779788969
"G21_T_17_I_2_Adj_roʒ_3","German",21,"target",17,"information",2,3,"A","roʒ","pre","post","3",0.303,0.295,0.0253763638953985,0.0253763638953985,1.86898280442895e-05,-0.287361818889252,0.423996769214333,1.12923300746264,278.165400750704,0.311695275255395,9.85973084611782,0.160884541294305,0.850810563588404,0.238,0.195,0.0149949164278246,0.0173105669119536,2.74645570190011e-05,-0.832966322325514,-0.327094666827991,-0.538763919690789,212.704780097608,0.382151011018227,8.44292136270136,0.224471492085199,0.772797417873292,0.13,0.125,0.0215656108394417,0.0215656108394417,6.2505624279045e-05,-0.13456765363075,-0.567270443941588,-0.685344310164858,250.405590963143,0.268133522776949,13.8653310558148,1,0.26391138179094
"G21_T_17_I_6_N_bal_1","German",21,"target",17,"information",6,7,"N","bal","pre",NA,"1",0.393,0.345,0.0154396669857071,0.0159243477091177,-5.25900073634403e-05,-1.34478386244663,-0.901949856261204,-0.187866957566071,278.830865218582,0.453080612028479,6.98716941950824,0.252604107896351,0.0498478125492739,0.322,0.315,0.0134080028052731,0.0134080028052731,-8.60347604113394e-05,-0.511158779609064,-0.736654469237686,-0.0513469772012158,232.030929477443,0.32411883793832,13.6272693643795,0.305201363062803,0.095039900543391,0.324,0.295,0.0302851327152716,0.016363137230528,2.69660243036458e-05,-0.941522907065624,0.366152379411548,-4.63489680024834,379.340423974463,0.44199212129235,12.6034668793183,0.190853418064857,0.570984010135149
"G21_T_18_C_2_Adj_gɛl_3","German",21,"target",18,"contrastive",2,3,"A","gɛl","pre","postpre","3",0.278,0.275,0.0237735694511007,0.0237735694511007,2.5779222543248e-05,0.516347249665038,1.47594428233598,1.80427880416689,329.833326766947,0.335206903684883,8.55336616769171,0.133104179226818,1.5609716317464,0.459,0.445,0.0175705013966105,0.0188409890473619,-6.67926226463649e-05,-0.314895127804118,0.328175241372134,-0.338596144163083,254.867805111437,0.342992478605579,11.6246396675388,0.242506916896102,0.426855224272524,0.28,0.275,0.0175850512528495,0.0175850512528495,-4.98831209052516e-05,0.790913486227519,0.366152379411548,-0.66400179995034,329.740315138988,0.285758623043599,13.4716560396903,0.485302729007107,0.788245946737455
"G21_T_18_C_4_N_gly-_2","German",21,"target",18,"contrastive",4,5,"N","gly-","postpre","post","2",0.33,0.325,0.0137173979801666,0.0137173979801666,1.80780965690233e-05,0.0198998072298307,0.101297309601583,0.40272791332205,260.638300722736,0.278840722595959,13.9478122649145,0.356902617300685,0.674715993165549,0.28,0.275,0.0175850512528495,0.0175850512528495,-4.98831209052516e-05,0.790913486227519,0.366152379411548,-0.66400179995034,329.740315138988,0.285758623043599,13.4716560396903,0.485302729007107,0.788245946737455,0.184,0.175,0.0102118054202787,0.0102118054202787,4.66681676122333e-08,-0.565793851675541,3.31507599339719,-4.63489680024834,284.234264704097,0.460686924430483,9.17164646986468,0.845695794324025,4.27651016907654
"G21_T_19_R_2_Adj_gɛl_2","German",21,"target",19,"corrective",2,3,"A","gɛl","pre","post","2",0.271,0.265,0.0181939750494724,0.0181939750494724,8.35163602928942e-05,-0.814177968286262,-0.507126331684219,0.542458954730005,299.508437028509,0.40938515895846,10.4754106220894,0.334066635181217,0.163938677850716,0.273,0.225,0.00587541766264748,0.0077940660529111,-4.26511720652763e-05,-0.661924214170809,-0.913388966917533,0.00092116862118659,252.321975580331,0.331318196949745,13.0054269794329,0.351134108454714,0.104011109836376,0.127,0.125,0.0216735907267052,0.0216735907267052,-8.15459539287614e-05,-1.03898991402527,-0.5244942253763,-0.814389315870958,236.791928388603,0.346315773650272,11.3975472779727,1,0.320662643530923
"G21_T_20_F_2_Adj_gry_2","German",21,"target",20,"filler",2,3,"A","gry","pre","postpre","2",0.299,0.295,0.0201200545316033,0.0201200545316033,8.85709557891663e-05,-0.0300862932760521,0.868022093278229,1.11783593584901,291.089222282114,0.31503404013876,12.5771833473222,0.272023652886138,0.303859880982328,0.344,0.305,0.0226002327051786,0.0240246262282038,-0.00011078870778825,-0.230495286694911,0.146332624244661,-0.0147884659208527,295.208325506612,0.346699351154643,13.6318904370478,0.233236806370759,0.320755773815153,0.181,0.175,0.0269540848558868,0.0269540848558868,-0.00013244853457581,1.02430996165624,-0.104417397018737,-0.503145421532148,265.632317073993,0.260461117157029,14.9173016018031,1,0.382326511480947
"G21_T_20_F_4_N_ʃtu-l_1","German",21,"target",20,"filler",4,5,"N","ʃtu-l","postpre",NA,"1",0.518,0.455,0.00896074126166793,0.0118748708788274,-3.21760459224482e-05,-1.04434749783909,-0.586751276212171,-0.320997104875191,269.127801729436,0.377368079411355,11.7284838432221,0.195231612425217,0.114253300616391,0.181,0.175,0.0269540848558868,0.0269540848558868,-0.00013244853457581,1.02430996165624,-0.104417397018737,-0.503145421532148,265.632317073993,0.260461117157029,14.9173016018031,1,0.382326511480947,0.362,0.335,0.0249388079211973,0.0120914219139247,2.69660243036458e-05,-1.03898991402527,0.978481993189097,-1.30248063878498,339.379853309764,0.183769675519629,13.1255357466622,0.27128689815644,1.0121885391513
"G21_T_21_C_2_Adj_li-_3","German",21,"target",21,"contrastive",2,3,"A","li-","pre","post","3",0.307,0.305,0.0175160404117355,0.0175160404117355,7.45784533372365e-05,0.251468899540191,1.48896027417439,1.58419443382094,244.933475059563,0.274770335056748,14.7189166262617,0.261207049463985,1.4058269002324,0.444,0.385,0.0271994688721929,0.0286932692481502,-7.2983744893465e-05,0.0220083548016535,-0.295843194797437,-2.21969741450232,278.258783520957,0.275559419020928,14.7273221385755,0.184504226475066,0.0811021484939887,0.156,0.155,0.0214245808697724,0.0214245808697724,-6.54879479546431e-05,1.02036651485943,-0.0828251444141189,-1.07927508102956,307.517676925899,0.242355672042704,9.61952739064578,1,0.0688113881476604
"G21_T_21_C_5_N_be-_2","German",21,"target",21,"contrastive",5,6,"N","be-","pre","post","2",0.201,0.185,0.0216191511517073,0.0223363377769065,0.00011268478076039,-0.62890016633657,-0.408520470542658,0.765761276988897,289.790460088117,0.363864683487807,12.5658384986368,1,0.448865705513938,0.493,0.445,0.00747099631868404,0.00780030585327355,-4.54975074893905e-05,0.189411345401813,-0.571351973532738,-0.102090852685146,263.998728336353,0.24183489360256,14.3605728171992,0.119188225091614,0.0420325205361079,0.268,0.245,0.00704150266814739,0.00724505208876928,-8.59709727295231e-05,-0.916419104107082,0.978481993189097,0.31244232947535,252.168173351145,0.507408667337717,4.60647477180731,0.248281764454584,0.793261014247705
"G21_T_22_R_2_Adj_li_2","German",21,"target",22,"corrective",2,3,"A","li","pre","post","2",0.186,0.125,0.0148641730037973,0.0231803758340731,0.00025311818666367,-0.866724753965775,0.115988587342164,0.382677747150557,220.721424186863,0.435774107105989,12.470836167508,1,0.869008429286382,0.393,0.385,0.0184265626388601,0.0184265626388601,-9.41186757054232e-08,-1.20749024057515,-0.850879457146634,-0.0166042171268708,206.559946502473,0.297893940775204,13.8421083399758,0.146546412339965,0.0397745670784602,0.163,0.155,0.0276203704380139,0.0276203704380139,-0.00022829555252801,-0.941522907065624,-0.51290463699148,-0.571335217932885,228.136750651036,0.440292502200421,10.1842218183946,1,0.476810663164265
"G21_T_22_R_5_N_be-_0","German",21,"target",22,"corrective",5,6,"N","be-","pre","post","0",0.151,0.145,0.00808570312766482,0.00808570312766482,-8.41133072085104e-07,1.17351316079557,0.85057989610019,1.3635634050173,348.328735511103,0.38565399484066,5.17859250776729,0.929520850544552,1.26550066386651,0.249,0.245,0.0080386050381713,0.0080386050381713,-9.98123860503148e-06,-0.453741510311132,-0.306830036626095,-0.171190850989315,245.274096031236,0.386512800322814,7.13518573853887,0.362879352879519,0.220395788069646,0.174,0.165,0.00393744034598939,0.00393744034598939,-1.34850483438447e-05,1.2712267607555,0.245553085857013,0.124035036271948,293.891036018402,0.516100383597164,6.97989186997859,1,0.325301501943068
"G21_T_23_I_2_Adj_li_2","German",21,"target",23,"information",2,3,"A","li","pre","post","2",0.231,0.215,0.0139795305795398,0.0140797644212536,0.0001380395299811,0.557767812050656,0.3705611865753,1.149599967221,299.784897294493,0.283324884638864,13.2759040686627,0.28615666642739,0.7715821192227,0.406,0.355,0.0161224594363254,0.0162507953001984,-7.795700686085e-05,0.142983061803348,-0.404088166086257,-0.615051116479574,337.198047540121,0.30112340754846,12.3108989984366,0.155034512388598,0.139709798924551,0.142,0.135,0.0267073220210835,0.0267073220210835,-3.5380736745942e-05,0.939245873150181,-0.374406680401094,-0.739155556473353,306.999529924316,0.239621073410333,13.1255357466622,1,0.380930414832221
"G21_T_23_I_5_N_mi_2","German",21,"target",23,"information",5,6,"N","mi","pre","post","2",0.223,0.215,0.020845278782837,0.020845278782837,-2.39899111900744e-06,0.270904628398418,-0.216820285808781,0.749209272325017,266.02368983263,0.296808429573045,11.7712253730403,0.52284796716801,0.504113436118317,0.326,0.325,0.0184665533273268,0.0184665533273268,-5.45511844971921e-05,0.243391430458367,-0.337913917404388,-0.6628096112949,276.237187546818,0.293405598353962,13.5830336806835,0.250114297598025,0.484407884356258,0.16,0.155,0.00826903332200358,0.00826903332200358,3.6480734038905e-05,-0.841320678659489,-1.02988579478752,-0.994848982322402,270.760362478184,0.490901872896659,7.96618357271749,1,0.00398941643459239
"G21_T_24_F_3_Adj_gɛl_2","German",21,"target",24,"filler",3,4,"A","gɛl","pre","postpre","2",0.29,0.275,0.025432044611297,0.0258070228932938,8.04275261616341e-05,1.17351316079557,0.798873854685198,1.37074304634764,346.275706946577,0.282362221667211,10.3851732618017,0.226286770225733,1.13371692763454,0.334,0.325,0.0129866783823373,0.0129866783823373,-3.74616914911266e-05,0.0652640936624665,-0.556916051216095,-0.283162365160257,331.261737226592,0.312258639242796,12.0797665466311,0.167765436518452,0.541910765420944,0.224,0.215,0.0239254412743629,0.0239254412743629,-5.62456054015387e-05,0.974184701661278,-0.295623050703934,-0.616630872821359,367.069767948844,0.214639302297201,13.1857342402106,0.314282736364706,0.115367063704067
"G21_T_24_F_5_N_vas_2","German",21,"target",24,"filler",5,6,"N","vas","postpre","post","2",0.16,0.155,0.0121865151947396,0.0121865151947396,-2.77679743368485e-05,-0.371181443771825,0.00408162151081759,0.716888953787266,255.706520504736,0.375144530931598,7.42278380929143,1,0.370974836981399,0.224,0.215,0.0239254412743629,0.0239254412743629,-5.62456054015387e-05,0.974184701661278,-0.295623050703934,-0.616630872821359,367.069767948844,0.214639302297201,13.1857342402106,0.314282736364706,0.115367063704067,0.146,0.145,0.00671158197057758,0.00671158197057758,-5.47988462151834e-05,-0.780404945971883,0.595532396764272,-2.82494976032723,267.392101896058,0.58678725257473,7.14508793254693,0.996006573428379,0.542016214256919
"G21_T_25_C_2_N_ruk_2","German",21,"target",25,"contrastive",2,3,"N","ruk","pre","post","2",0.285,0.275,0.00702778111412475,0.00820117845624573,3.58020817755693e-05,0.24184802319222,1.53813577526257,-2.39308442620182,338.669978467936,0.321181929679638,7.75731532896831,0.331484539217421,0.179856371798363,0.487,0.485,0.0352117579394963,0.0352169872301301,-7.60260694859551e-05,2.67986674273677,2.06505606730739,0.296387834209905,289.765117527348,0.219666839071816,13.6385334996591,0.196439247353373,0.39582678218125,0.575,0.385,0.00655543771597183,0.00865193142248385,-3.21780823422426e-05,1.00236434088455,-0.866405781876378,-0.157586317882462,368.83307315687,0.312054051786451,12.6887386955807,0.183151246427528,0.0519011364451558
"G21_T_25_C_5_Adj_li_2","German",21,"target",25,"contrastive",5,6,"A","li","pre","post","2",0.289,0.285,0.0136685776044773,0.0136685776044773,5.6156416454184e-05,-0.476375639444691,0.691679591771597,1.12520919025806,237.778448021479,0.324839949030893,12.6358389207279,0.23323379416115,0.999085419778055,0.352,0.325,0.0232396824615148,0.0233883914838913,-4.01703523824914e-05,-0.965903225526515,-0.722644441300796,-0.0166042171268708,262.761193156835,0.393229048420104,10.6428690992239,0.291776371899167,0.341346135036872,0.334,0.285,0.0244140803765127,0.0253123624268474,-0.00011811244695259,0.54445874954633,-0.507799490740522,-1.77902362950577,295.675871179746,0.49522848796369,12.485556098434,0.249238740186375,0.108403319362725
"G21_T_26_R_2_Adj_li-_2","German",21,"target",26,"corrective",2,3,"A","li-","pre","post","2",0.18,0.175,0.0156187637586335,0.0156187637586335,0.00016013784849914,0.0836544644015759,1.0566923539596,2.11125172787444,243.944078817572,0.307270687713589,13.3416612866482,1,1.15081439184502,0.33,0.325,0.00966139924694177,0.0104449053997245,-2.74604051852451e-05,-1.40878582480308,-0.684217376224422,0.209447509249682,260.148788038003,0.399361651409817,9.95422366759752,0.319136141241951,0.243251971797406,0.158,0.155,0.0276509723366138,0.0276509723366138,-0.00014696762234333,1.02924595846884,1.40521091813493,-2.82494976032723,278.263877869168,0.358533565137272,11.541055998958,1,1.47582038895978
"G21_T_27_I_2_Adj_roʒ_2","German",21,"target",27,"information",2,3,"A","roʒ","pre","postpre","2",0.331,0.325,0.017530934056474,0.017530934056474,6.19205214521387e-05,-0.537034245726097,-0.174891741728338,0.522904388621117,257.150528712381,0.343138644290245,11.4840135453356,0.287456436231898,0.124648343233567,0.194,0.185,0.0135696882725725,0.0135696882725725,4.70508440415428e-05,-0.697718753203057,7.23948066065455,-1.07397738235812,291.67845345117,0.402978538078069,6.72313900726252,1,1.97747354729307,0.34,0.335,0.0178820035507815,0.0178820035507815,-5.50214300143431e-05,-0.640036224572447,-0.292008778504755,-0.302065190531046,222.225769834371,0.29966529643338,12.743067898351,0.256834620789549,0.545522710035563
"G21_T_27_I_4_N_dek_1","German",21,"target",27,"information",4,5,"N","dek","postpre","post","1",0.211,0.205,0.00575106011762156,0.00774535397611655,-2.42034094417075e-05,-1.24826041953129,-0.692414349946901,-0.10468626598465,254.669668364548,0.438355293256096,5.78543267493523,0.220851424652865,0.193285938148976,0.34,0.335,0.0178820035507815,0.0178820035507815,-5.50214300143431e-05,-0.640036224572447,-0.292008778504755,-0.302065190531046,222.225769834371,0.29966529643338,12.743067898351,0.256834620789549,0.545522710035563,0.116,0.115,0.00227542635254575,0.00227542635254575,-2.21752844634834e-05,-0.640036224572447,0.366152379411548,-2.82494976032723,370.217893071571,0.464629579450196,4.01373263537308,1,0.949128220716979
"G21_T_28_F_2_N_fa-r_2","German",21,"target",28,"filler",2,3,"N","fa-r","pre","post","2",0.307,0.305,0.00905980159133798,0.0114200267156917,3.20193965867893e-05,-1.54605661462966,-0.972870276888955,0.579694168784269,285.278765794376,0.465177944152451,6.78787272588075,0.330022137250229,0.0715126445633358,0.112,0.105,0.0118345433399392,0.0118345433399392,-4.76653562142093e-05,-1.60639061264473,-1.01628701754298,0.606671813549787,297.035205755997,0.435375938128978,7.24533404539505,1,0.036558022243895,0.371,0.325,0.0076215343096647,0.00803770016569308,-3.54154204384688e-05,-0.0952650081349496,0.199193832505782,2.06235753368462,301.489240866841,0.44199212129235,7.89893614624255,0.163410995575311,0.448181632462187
"G21_T_28_F_5_Adj_gɛlp_1","German",21,"target",28,"filler",5,6,"A","gɛlp","pre","post","1",0.376,0.285,0.0103372539377184,0.0153590658040464,-4.67657691227978e-05,-1.43633445272023,-0.796140349482152,0.156896468822184,331.643804020224,0.365268391268242,7.63162778643534,0.372678626676675,0.0939085114653973,0.428,0.295,0.00679947003908722,0.00805897862646846,-1.01899734217021e-05,-0.983868065932707,-0.829697139259956,0.135246016402393,262.452835924546,0.545185660068919,9.47688535339885,0.147877996633417,0.0552450703283583,0.492,0.445,0.00587583838159246,0.0064696894296804,-1.52389466252567e-05,-0.903400695473554,1.40521091813493,-0.254033101323916,367.787794791179,0.422347346426872,6.15453839357768,0.190853418064857,0.247117894091041
"G21_T_29_B_3_Adj_gry_2","German",21,"target",29,"background",3,4,"A","gry","pre","postpre","2",0.224,0.215,0.0177492349187433,0.0177492349187433,0.00015681796673617,0.97039851154641,1.22865525093026,2.55916859647427,292.661956948827,0.373442799775716,13.0348756908397,0.541690055417466,1.14902350432082,0.305,0.295,0.0176587095231768,0.0176587095231768,-4.41409268571603e-05,-0.467053839187466,-0.0409899719854657,-0.729508359842159,271.478249872344,0.359049205318562,11.1049592090755,0.300623545133627,0.757433191854069,0.161,0.155,0.0289787453105822,0.0289787453105822,-0.00019462506704147,3.38895504335457,-0.541065327129788,0.566024768639736,284.296095933874,0.175522198100945,14.8999821848938,1,0.0510738206865425
"G21_T_29_B_5_N_flan_2","German",21,"target",29,"background",5,6,"N","flan","postpre","post","2",0.355,0.345,0.0137595718793594,0.0137595718793594,3.9962221321203e-05,0.657135955792506,1.79917667045747,-0.453532233038535,280.37512057199,0.33239922578378,11.495253267309,0.361727854152864,1.40820599143639,0.161,0.155,0.0289787453105822,0.0289787453105822,-0.00019462506704147,3.38895504335457,-0.541065327129788,0.566024768639736,284.296095933874,0.175522198100945,14.8999821848938,1,0.0510738206865425,0.338,0.335,0.0130326279385559,0.0130326279385559,1.2717985945902e-05,-0.903400695473554,0.914801665525254,0.332487513915855,256.656165061845,0.360656318644484,10.6088153242317,0.27128689815644,1.0121885391513
"G21_T_30_B_2_Adj_gɛl_2","German",21,"target",30,"background",2,3,"A","gɛl","pre","postpre","2",0.242,0.235,0.0351399466002228,0.0351399466002228,0.0001087701688058,0.155087300887145,1.27189867153865,1.6963321868325,316.460668453467,0.355272244691289,8.68787571430281,0.293861248632933,1.26550066386651,0.097,0.095,0.0165156414801541,0.0165156414801541,0.00014968292433425,-0.650930039010916,0.228128906531,-1.2887840716891,222.48057403671,0.32759596912864,12.0772565987739,0.970047013591879,0.696222714623929,0.083,0.075,0.0464363781324063,0.0464363781324063,7.49101486199426e-06,0.532419044038617,-0.502353085833823,-2.82494976032723,389.642704037739,0.227477321318713,12.5091861055104,1,0.325301501943068
"G21_T_30_B_4_N_blu-_2","German",21,"target",30,"background",4,5,"N","blu-","postpre","post","2",0.23,0.225,0.018079925251143,0.018079925251143,-9.90909050727408e-06,0.0320176580816703,-0.262324414035973,0.53895745602136,287.706688869183,0.318963440614639,12.3449353211884,0.197919207097509,0.0505628337129153,0.083,0.075,0.0464363781324063,0.0464363781324063,7.49101486199426e-06,0.532419044038617,-0.502353085833823,0.218757133541711,389.642704037739,0.227477321318713,12.5091861055104,1,0.0335468040121626,0.323,0.315,0.0262440413767199,0.0262440413767199,-5.69621371511451e-05,0.682932510624158,-0.791304938689696,0.0800851398123449,342.718768480705,0.223168707330911,14.8800374038444,0.260767999436122,0.0563363025273709
"G21_T_31_B_2_Adj_roʒ_2","German",21,"target",31,"background",2,3,"A","roʒ","pre","post","2",0.325,0.315,0.0288037728415971,0.0288037728415971,5.24658842768829e-05,0.269451774835827,1.9668972030758,2.58610655268652,309.738484530798,0.32204144337952,7.15148190042605,0.169027805582285,1.64643714370023,0.147,0.145,0.0221243010352309,0.0221243010352309,6.41477222232596e-05,-0.0991413472043366,0.00564019736647848,0.181156881636826,317.236689354012,0.426669806457983,5.77725128292047,1,0.592761203795703,0.36,0.355,0.0268015093053202,0.0268015093053202,-0.00011780318702245,1.72217810556282,0.595532396764272,-0.414418540576848,295.565085365747,0.183769675519629,16.1758307954358,0.185337140794822,0.134828079884405
"G21_T_31_B_5_N_tar_2","German",21,"target",31,"background",5,6,"N","tar","pre","post","2",0.275,0.265,0.0087482375391354,0.0087482375391354,9.40259422314659e-06,-0.0448471190770111,-0.596292131193025,0.584347919764096,311.546191747723,0.364150211921642,7.11828984707156,0.195499192647599,0.121449547943433,0.129,0.125,0.0109027227494499,0.0109027227494499,-2.35950313522611e-05,-0.60818957710662,-0.415840230156534,-0.199352352882235,261.174735483569,0.356172449271935,10.5123205511988,1,0.325320535265668,0.244,0.235,0.0175579441098626,0.0175579441098626,-2.055483415898e-05,0.427187695935818,-0.541947986244245,-0.00191762274962135,354.854035422831,0.272760610481651,16.7638855884284,0.154924618383266,0.0926063995255646
"G21_T_32_B_2_Adj_gɛl_2","German",21,"target",32,"background",2,3,"A","gɛl","pre","postpre","2",0.241,0.235,0.0280914195916948,0.0280914195916948,4.08342302424682e-05,0.278619073461045,1.62217360929515,1.93956107108709,342.485866275338,0.325500049008366,8.45301677265913,0.255018506379072,1.6175880002117,0.315,0.305,0.0218618408496407,0.0218618408496407,-2.09086854348069e-05,-0.385855668402808,-0.480529515729947,-0.253746364761291,262.911933615286,0.320349075393832,13.9442671742831,0.312836988847126,0.107181584313965,0.153,0.145,0.0259018621633639,0.0259018621633639,6.37486840234806e-05,2.07223719566815,-0.548668810169607,-0.459674917975186,284.793430885212,0.237739933950083,15.748938040838,1,0.0730662506497666
"G21_T_32_B_4_N_fa-b_2","German",21,"target",32,"background",4,5,"N","fa-b","postpre","post","2",0.468,0.425,0.00820418183003707,0.0089243904464536,-1.09583670667374e-05,1.59965756638157,1.34912588231324,-0.271475827674435,296.985245457292,0.276733890682447,6.62616953270831,0.249847150212764,0.359925385185039,0.153,0.145,0.0259018621633639,0.0259018621633639,6.37486840234806e-05,2.07223719566815,-0.548668810169607,-0.459674917975186,284.793430885212,0.237739933950083,15.748938040838,1,0.0730662506497666,0.167,0.165,0.0163137331787122,0.0163137331787122,2.8714667205895e-05,-1.70903012354546,-0.894518872455771,0.348133691382046,268.430915276739,0.432538396468124,6.72203829114537,0.981289979711426,0.052895646203257
"G21_T_33_B_3_Adj_li-_2","German",21,"target",33,"background",3,4,"A","li-","pre","post","2",0.191,0.185,0.0175505790761258,0.0175505790761258,0.00013308528773681,-0.299522575219754,0.988693257057365,2.1693872701155,227.798120909143,0.312610222627313,13.6334756867581,1,1.08545610181214,0.52,0.485,0.0207581602427952,0.0210576444079206,-5.65727047877976e-05,-0.619138729497345,-0.617428876754162,-0.169503141765694,271.456945053455,0.336340337618799,13.292403476226,0.388932553777646,0.0731917401733803,0.169,0.165,0.0249388079211973,0.0249388079211973,-2.11843074432089e-05,1.81472246538545,-0.703654551194843,-0.254033101323916,294.789148940351,0.185069198105109,15.7109985187418,1,0.0243914592287037
