"fileName","language","participant","itemType","itemNum","focus","annotationNum","word","syllText","duration"
"G28_T_22_R_1__pre","German",28,"target",22,"corrective",1,NA,"pre",145
"G28_T_22_R_2_Adj_li","German",28,"target",22,"corrective",2,"Adj","li",215
"G28_T_22_R_3_Adj_post","German",28,"target",22,"corrective",3,"Adj","post",187
"G28_T_22_R_4_Adj_pre","German",28,"target",22,"corrective",4,"Adj","pre",157
"G28_T_22_R_5_N_be","German",28,"target",22,"corrective",5,"N","be",207
"G28_T_22_R_6_N_post","German",28,"target",22,"corrective",6,"N","post",211
"G28_T_23_I_1__pre","German",28,"target",23,"information",1,NA,"pre",256
"G28_T_23_I_2_N_mi","German",28,"target",23,"information",2,"N","mi",151
"G28_T_23_I_3_N_post","German",28,"target",23,"information",3,"N","post",171
"G28_T_24_F_1__pre","German",28,"target",24,"filler",1,NA,"pre",183
"G28_T_24_F_2_Adj_gɛl","German",28,"target",24,"filler",2,"Adj","gɛl",299
"G28_T_24_F_3_Adj_postpre","German",28,"target",24,"filler",3,"Adj","postpre",173
"G28_T_24_F_4_N_fla","German",28,"target",24,"filler",4,"N","fla",252
"G28_T_24_F_5_N_post","German",28,"target",24,"filler",5,"N","post",177
"G28_T_25_C_1__pre","German",28,"target",25,"contrastive",1,NA,"pre",313
"G28_T_25_C_2_Adj_li","German",28,"target",25,"contrastive",2,"Adj","li",391
"G28_T_25_C_3_Adj_post","German",28,"target",25,"contrastive",3,"Adj","post",214
"G28_T_25_C_4_Adj_pre","German",28,"target",25,"contrastive",4,"Adj","pre",280
"G28_T_25_C_5__-p-","German",28,"target",25,"contrastive",5,NA,"-p-",969
"G28_T_25_C_6_N_ruk","German",28,"target",25,"contrastive",6,"N","ruk",180
"G28_T_25_C_7_N_post","German",28,"target",25,"contrastive",7,"N","post",329
"G28_T_26_R_1__pre","German",28,"target",26,"corrective",1,NA,"pre",172
"G28_T_26_R_2_Adj_li","German",28,"target",26,"corrective",2,"Adj","li",230
"G28_T_26_R_3_Adj_post","German",28,"target",26,"corrective",3,"Adj","post",165
"G28_T_27_I_1__pre","German",28,"target",27,"information",1,NA,"pre",191
"G28_T_27_I_2_N_dɛk","German",28,"target",27,"information",2,"N","dɛk",188
"G28_T_27_I_3_N_post","German",28,"target",27,"information",3,"N","post",203
"G28_T_28_F_1__pre","German",28,"target",28,"filler",1,NA,"pre",310
"G28_T_28_F_2_Adj_gɛl","German",28,"target",28,"filler",2,"Adj","gɛl",376
"G28_T_28_F_3_Adj_postpre","German",28,"target",28,"filler",3,"Adj","postpre",130
"G28_T_28_F_4_N_fa","German",28,"target",28,"filler",4,"N","fa",352
"G28_T_28_F_5_N_post","German",28,"target",28,"filler",5,"N","post",414
"G28_T_29_B_1__pre","German",28,"target",29,"background",1,NA,"pre",145
"G28_T_29_B_2_Adj_gry","German",28,"target",29,"background",2,"Adj","gry",230
"G28_T_29_B_3_Adj_postpre","German",28,"target",29,"background",3,"Adj","postpre",138
"G28_T_29_B_4_N_pflan","German",28,"target",29,"background",4,"N","pflan",364
"G28_T_29_B_5_N_post","German",28,"target",29,"background",5,"N","post",390
"G28_T_30_B_1__pre","German",28,"target",30,"background",1,NA,"pre",131
"G28_T_30_B_2_Adj_gɛl","German",28,"target",30,"background",2,"Adj","gɛl",210
"G28_T_30_B_3_Adj_postpre","German",28,"target",30,"background",3,"Adj","postpre",154
"G28_T_30_B_4_N_blu","German",28,"target",30,"background",4,"N","blu",191
"G28_T_30_B_5_N_post","German",28,"target",30,"background",5,"N","post",184
"G28_T_31_B_1_N_pre","German",28,"target",31,"background",1,"N","pre",161
"G28_T_31_B_2_N_ta","German",28,"target",31,"background",2,"N","ta",199
"G28_T_31_B_3_N_post","German",28,"target",31,"background",3,"N","post",108
"G28_T_32_B_1__pre","German",28,"target",32,"background",1,NA,"pre",287
"G28_T_32_B_2__-p-","German",28,"target",32,"background",2,NA,"-p-",375
"G28_T_32_B_3_Adj_gɛl","German",28,"target",32,"background",3,"Adj","gɛl",215
"G28_T_32_B_4_Adj_postpre","German",28,"target",32,"background",4,"Adj","postpre",69
"G28_T_32_B_5_N_fa","German",28,"target",32,"background",5,"N","fa",302
"G28_T_32_B_6_N_post","German",28,"target",32,"background",6,"N","post",127
"G28_T_33_B_1__pre","German",28,"target",33,"background",1,NA,"pre",279
"G28_T_33_B_2_Adj_li","German",28,"target",33,"background",2,"Adj","li",157
"G28_T_33_B_3_Adj_post","German",28,"target",33,"background",3,"Adj","post",177
"G28_T_33_B_5_N_pre","German",28,"target",33,"background",5,"N","pre",203
"G28_T_33_B_6_N_vir","German",28,"target",33,"background",6,"N","vir",425
"G28_T_33_B_7__-p-","German",28,"target",33,"background",7,NA,"-p-",812
"G28_T_33_B_8__post","German",28,"target",33,"background",8,NA,"post",96
"G28_T_34_B_1__pre","German",28,"target",34,"background",1,NA,"pre",138
"G28_T_34_B_2_N_na","German",28,"target",34,"background",2,"N","na",188
"G28_T_34_B_3_N_post","German",28,"target",34,"background",3,"N","post",130
"G28_T_35_B_1__pre","German",28,"target",35,"background",1,NA,"pre",122
"G28_T_35_B_2_N_pfan","German",28,"target",35,"background",2,"N","pfan",291
"G28_T_35_B_3_N_post","German",28,"target",35,"background",3,"N","post",288
"G28_T_F_20_1__pre","German",28,"target",NA,"unknown",1,NA,"pre",234
"G28_T_F_20_2_Adj_gry","German",28,"target",NA,"unknown",2,"Adj","gry",383
"G28_T_F_20_3_Adj_postpre","German",28,"target",NA,"unknown",3,"Adj","postpre",299
"G28_T_F_20_4__-p-","German",28,"target",NA,"unknown",4,NA,"-p-",563
"G28_T_F_20_5_N_ʃtul","German",28,"target",NA,"unknown",5,"N","ʃtul",513
"G28_T_F_20_6__post","German",28,"target",NA,"unknown",6,NA,"post",237
"G29_T_01_F_1__pre","German",29,"target",1,"filler",1,NA,"pre",277
"G29_T_01_F_2__-p-","German",29,"target",1,"filler",2,NA,"-p-",276
"G29_T_01_F_3_Adj_kʁy","German",29,"target",1,"filler",3,"Adj","kʁy",518
"G29_T_01_F_4_Adj_postpre","German",29,"target",1,"filler",4,"Adj","postpre",284
"G29_T_01_F_5_N_kɔf","German",29,"target",1,"filler",5,"N","kɔf",204
"G29_T_01_F_6_N_post","German",29,"target",1,"filler",6,"N","post",166
"G29_T_02_I_1__pre","German",29,"target",2,"information",1,NA,"pre",168
"G29_T_02_I_2__-p-","German",29,"target",2,"information",2,NA,"-p-",148
"G29_T_02_I_3_Adj_li","German",29,"target",2,"information",3,"Adj","li",438
"G29_T_02_I_4_Adj_post","German",29,"target",2,"information",4,"Adj","post",246
"G29_T_02_I_5_Adj_pre","German",29,"target",2,"information",5,"Adj","pre",295
"G29_T_02_I_6__-p-","German",29,"target",2,"information",6,NA,"-p-",260
"G29_T_02_I_7_N_ga","German",29,"target",2,"information",7,"N","ga",316
"G29_T_02_I_8_N_post","German",29,"target",2,"information",8,"N","post",217
"G29_T_03_I_1__pre","German",29,"target",3,"information",1,NA,"pre",330
"G29_T_03_I_2_Adj_li","German",29,"target",3,"information",2,"Adj","li",397
"G29_T_03_I_3_Adj_post","German",29,"target",3,"information",3,"Adj","post",242
"G29_T_03_I_4_Adj_pre","German",29,"target",3,"information",4,"Adj","pre",169
"G29_T_03_I_5_N_ʃtɪft","German",29,"target",3,"information",5,"N","ʃtɪft",509
"G29_T_03_I_6__-p-","German",29,"target",3,"information",6,NA,"-p-",84
"G29_T_03_I_7__post","German",29,"target",3,"information",7,NA,"post",242
"G29_T_04_C_1__pre","German",29,"target",4,"contrastive",1,NA,"pre",477
"G29_T_04_C_2_N_kɛʁ","German",29,"target",4,"contrastive",2,"N","kɛʁ",302
"G29_T_04_C_3_N_post","German",29,"target",4,"contrastive",3,"N","post",200
"G29_T_04_C_5__pre","German",29,"target",4,"contrastive",5,NA,"pre",189
"G29_T_04_C_6__-p-","German",29,"target",4,"contrastive",6,NA,"-p-",225
"G29_T_04_C_7_Adj_gʁy","German",29,"target",4,"contrastive",7,"Adj","gʁy",428
"G29_T_04_C_8_Adj_post","German",29,"target",4,"contrastive",8,"Adj","post",116
"G29_T_05_R_1__pre","German",29,"target",5,"corrective",1,NA,"pre",264
"G29_T_05_R_2__-p-","German",29,"target",5,"corrective",2,NA,"-p-",182
"G29_T_05_R_3_Adj_gʁy","German",29,"target",5,"corrective",3,"Adj","gʁy",562
"G29_T_05_R_4_Adj_postpre","German",29,"target",5,"corrective",4,"Adj","postpre",144
"G29_T_05_R_5_N_kɛʁ","German",29,"target",5,"corrective",5,"N","kɛʁ",316
"G29_T_05_R_6_N_post","German",29,"target",5,"corrective",6,"N","post",235
"G29_T_06_F_1__pre","German",29,"target",6,"filler",1,NA,"pre",320
"G29_T_06_F_2__-p-","German",29,"target",6,"filler",2,NA,"-p-",421
"G29_T_06_F_3_Adj_li","German",29,"target",6,"filler",3,"Adj","li",484
"G29_T_06_F_4_Adj_post","German",29,"target",6,"filler",4,"Adj","post",235
"G29_T_06_F_6_N_pre","German",29,"target",6,"filler",6,"N","pre",161
"G29_T_06_F_7_N_diʁ","German",29,"target",6,"filler",7,"N","diʁ",197
"G29_T_06_F_8_N_post","German",29,"target",6,"filler",8,"N","post",172
"G29_T_07_I_1__pre","German",29,"target",7,"information",1,NA,"pre",127
"G29_T_07_I_2_N_ʁo","German",29,"target",7,"information",2,"N","ʁo",417
"G29_T_07_I_3_N_post","German",29,"target",7,"information",3,"N","post",176
"G29_T_07_I_5__pre","German",29,"target",7,"information",5,NA,"pre",210
"G29_T_07_I_6__-p-","German",29,"target",7,"information",6,NA,"-p-",299
"G29_T_07_I_7_Adj_li","German",29,"target",7,"information",7,"Adj","li",414
"G29_T_07_I_8_Adj_post","German",29,"target",7,"information",8,"Adj","post",323
"G29_T_08_C_1__pre","German",29,"target",8,"contrastive",1,NA,"pre",281
"G29_T_08_C_2__-p-","German",29,"target",8,"contrastive",2,NA,"-p-",393
"G29_T_08_C_3_Adj_gɛl","German",29,"target",8,"contrastive",3,"Adj","gɛl",491
"G29_T_08_C_4_Adj_postpre","German",29,"target",8,"contrastive",4,"Adj","postpre",169
"G29_T_08_C_5_N_bʁɪl","German",29,"target",8,"contrastive",5,"N","bʁɪl",221
"G29_T_08_C_6_N_post","German",29,"target",8,"contrastive",6,"N","post",147
"G29_T_09_R_1__pre","German",29,"target",9,"corrective",1,NA,"pre",200
"G29_T_09_R_2__-p-","German",29,"target",9,"corrective",2,NA,"-p-",218
"G29_T_09_R_3_Adj_gɛl","German",29,"target",9,"corrective",3,"Adj","gɛl",425
"G29_T_09_R_4_Adj_postpre","German",29,"target",9,"corrective",4,"Adj","postpre",133
"G29_T_09_R_5_N_bʁɪl","German",29,"target",9,"corrective",5,"N","bʁɪl",242
"G29_T_09_R_6_N_post","German",29,"target",9,"corrective",6,"N","post",106
"G29_T_10_F_1__pre","German",29,"target",10,"filler",1,NA,"pre",253
"G29_T_10_F_2__-p-","German",29,"target",10,"filler",2,NA,"-p-",221
"G29_T_10_F_3_Adj_li","German",29,"target",10,"filler",3,"Adj","li",439
"G29_T_10_F_4_Adj_post","German",29,"target",10,"filler",4,"Adj","post",207
"G29_T_10_F_5_Adj_pre","German",29,"target",10,"filler",5,"Adj","pre",197
"G29_T_10_F_6_N_blu","German",29,"target",10,"filler",6,"N","blu",214
"G29_T_10_F_7_N_post","German",29,"target",10,"filler",7,"N","post",165
"G29_T_11_C_1__pre","German",29,"target",11,"contrastive",1,NA,"pre",259
"G29_T_11_C_2__-p-","German",29,"target",11,"contrastive",2,NA,"-p-",186
"G29_T_11_C_3_Adj_gʁy","German",29,"target",11,"contrastive",3,"Adj","gʁy",769
"G29_T_11_C_4_Adj_postpre","German",29,"target",11,"contrastive",4,"Adj","postpre",151
"G29_T_11_C_5_N_jak","German",29,"target",11,"contrastive",5,"N","jak",295
"G29_T_11_C_6_N_post","German",29,"target",11,"contrastive",6,"N","post",161
"G29_T_12_R_1__pre","German",29,"target",12,"corrective",1,NA,"pre",119
"G29_T_12_R_2_Adj_gʁy","German",29,"target",12,"corrective",2,"Adj","gʁy",580
"G29_T_12_R_3_Adj_postpre","German",29,"target",12,"corrective",3,"Adj","postpre",168
"G29_T_12_R_4_N_jak","German",29,"target",12,"corrective",4,"N","jak",197
"G29_T_12_R_5_N_post","German",29,"target",12,"corrective",5,"N","post",189
"G29_T_13_I_1__pre","German",29,"target",13,"information",1,NA,"pre",309
"G29_T_13_I_2_Adj_li","German",29,"target",13,"information",2,"Adj","li",176
"G29_T_13_I_3_Adj_postpre","German",29,"target",13,"information",3,"Adj","postpre",161
"G29_T_13_I_4_N_smaʁt","German",29,"target",13,"information",4,"N","smaʁt",393
"G29_T_13_I_5_N_post","German",29,"target",13,"information",5,"N","post",197
"G29_T_14_F_1__pre","German",29,"target",14,"filler",1,NA,"pre",244
"G29_T_14_F_2_Adj_li","German",29,"target",14,"filler",2,"Adj","li",233
"G29_T_14_F_3_Adj_post","German",29,"target",14,"filler",3,"Adj","post",301
"G29_T_14_F_5__pre","German",29,"target",14,"filler",5,NA,"pre",203
"G29_T_14_F_6_N_aʊ","German",29,"target",14,"filler",6,"N","aʊ",236
"G29_T_14_F_7_N_post","German",29,"target",14,"filler",7,"N","post",266
"G29_T_15_C_1__pre","German",29,"target",15,"contrastive",1,NA,"pre",228
"G29_T_15_C_2__-p-","German",29,"target",15,"contrastive",2,NA,"-p-",134
"G29_T_15_C_3_Adj_gʁyn","German",29,"target",15,"contrastive",3,"Adj","gʁyn",582
"G29_T_15_C_4__post","German",29,"target",15,"contrastive",4,NA,"post",239
"G29_T_16_R_1__pre","German",29,"target",16,"corrective",1,NA,"pre",144
"G29_T_16_R_2_Adj_gʁyn","German",29,"target",16,"corrective",2,"Adj","gʁyn",758
"G29_T_17_I_1__pre","German",29,"target",17,"information",1,NA,"pre",242
"G29_T_17_I_2_N_bal","German",29,"target",17,"information",2,"N","bal",256
"G29_T_17_I_3__post","German",29,"target",17,"information",3,NA,"post",116
"G29_T_18_C_1__pre","German",29,"target",18,"contrastive",1,NA,"pre",273
"G29_T_18_C_2_Adj_gɛl","German",29,"target",18,"contrastive",2,"Adj","gɛl",281
"G29_T_18_C_3_Adj_postpre","German",29,"target",18,"contrastive",3,"Adj","postpre",77
"G29_T_18_C_4_N_gly","German",29,"target",18,"contrastive",4,"N","gly",250
"G29_T_18_C_5_N_post","German",29,"target",18,"contrastive",5,"N","post",175
"G29_T_19_R_1__pre","German",29,"target",19,"corrective",1,NA,"pre",128
"G29_T_19_R_2_Adj_gɛl","German",29,"target",19,"corrective",2,"Adj","gɛl",183
"G29_T_19_R_3_Adj_post","German",29,"target",19,"corrective",3,"Adj","post",79
"G29_T_20_F_1__pre","German",29,"target",20,"filler",1,NA,"pre",684
"G29_T_20_F_2__-p-","German",29,"target",20,"filler",2,NA,"-p-",239
"G29_T_20_F_3_N_ʃty","German",29,"target",20,"filler",3,"N","ʃty",530
"G29_T_20_F_4_N_post","German",29,"target",20,"filler",4,"N","post",230
"G29_T_20_F_6__pre","German",29,"target",20,"filler",6,NA,"pre",330
"G29_T_20_F_7__-p-","German",29,"target",20,"filler",7,NA,"-p-",270
"G29_T_20_F_8_Adj_gʁy","German",29,"target",20,"filler",8,"Adj","gʁy",608
"G29_T_20_F_9_Adj_post","German",29,"target",20,"filler",9,"Adj","post",274
"G29_T_21_C_1__pre","German",29,"target",21,"contrastive",1,NA,"pre",372
"G29_T_21_C_2_Adj_li","German",29,"target",21,"contrastive",2,"Adj","li",632
"G29_T_21_C_3_Adj_post","German",29,"target",21,"contrastive",3,"Adj","post",368
"G29_T_21_C_4_Adj_pre","German",29,"target",21,"contrastive",4,"Adj","pre",295
"G29_T_21_C_5_N_be","German",29,"target",21,"contrastive",5,"N","be",249
"G29_T_21_C_6_N_post","German",29,"target",21,"contrastive",6,"N","post",165
"G29_T_22_R_1__pre","German",29,"target",22,"corrective",1,NA,"pre",256
"G29_T_22_R_2__-p-","German",29,"target",22,"corrective",2,NA,"-p-",222
"G29_T_22_R_3_Adj_li","German",29,"target",22,"corrective",3,"Adj","li",435
"G29_T_22_R_4_Adj_post","German",29,"target",22,"corrective",4,"Adj","post",210
"G29_T_23_I_1__pre","German",29,"target",23,"information",1,NA,"pre",197
"G29_T_23_I_2_Adj_mi","German",29,"target",23,"information",2,"Adj","mi",144
"G29_T_23_I_3_Adj_post","German",29,"target",23,"information",3,"Adj","post",186
"G29_T_24_F_1__pre","German",29,"target",24,"filler",1,NA,"pre",271
"G29_T_24_F_2__-p-","German",29,"target",24,"filler",2,NA,"-p-",116
"G29_T_24_F_3_Adj_gɛl","German",29,"target",24,"filler",3,"Adj","gɛl",754
"G29_T_24_F_4_Adj_postpre","German",29,"target",24,"filler",4,"Adj","postpre",116
"G29_T_24_F_5_N_fla","German",29,"target",24,"filler",5,"N","fla",281
"G29_T_24_F_6_N_post","German",29,"target",24,"filler",6,"N","post",235
"G29_T_25_C_1__pre","German",29,"target",25,"contrastive",1,NA,"pre",239
"G29_T_25_C_2_Adj_li","German",29,"target",25,"contrastive",2,"Adj","li",232
"G29_T_25_C_3_Adj_post","German",29,"target",25,"contrastive",3,"Adj","post",158
"G29_T_25_C_4_Adj_pre","German",29,"target",25,"contrastive",4,"Adj","pre",154
"G29_T_25_C_5_N_ʁʊk","German",29,"target",25,"contrastive",5,"N","ʁʊk",211
"G29_T_25_C_6_N_post","German",29,"target",25,"contrastive",6,"N","post",326
"G29_T_26_R_1__pre","German",29,"target",26,"corrective",1,NA,"pre",179
"G29_T_26_R_2__-p-","German",29,"target",26,"corrective",2,NA,"-p-",228
"G29_T_26_R_3_Adj_li","German",29,"target",26,"corrective",3,"Adj","li",566
"G29_T_26_R_4_Adj_post","German",29,"target",26,"corrective",4,"Adj","post",337
"G29_T_27_I_1__pre","German",29,"target",27,"information",1,NA,"pre",151
"G29_T_27_I_2_N_dɛ","German",29,"target",27,"information",2,"N","dɛ",151
"G29_T_27_I_3_N_post","German",29,"target",27,"information",3,"N","post",281
"G29_T_28_F_1__pre","German",29,"target",28,"filler",1,NA,"pre",291
"G29_T_28_F_2__-p-","German",29,"target",28,"filler",2,NA,"-p-",210
"G29_T_28_F_3_Adj_gɛl","German",29,"target",28,"filler",3,"Adj","gɛl",696
"G29_T_28_F_4_Adj_post","German",29,"target",28,"filler",4,"Adj","post",231
"G29_T_29_B_1__pre","German",29,"target",29,"background",1,NA,"pre",168
"G29_T_29_B_2_Adj_gʁy","German",29,"target",29,"background",2,"Adj","gʁy",362
"G29_T_29_B_3_Adj_postpre","German",29,"target",29,"background",3,"Adj","postpre",154
"G29_T_29_B_4_N_pflan","German",29,"target",29,"background",4,"N","pflan",372
"G29_T_29_B_5_N_post","German",29,"target",29,"background",5,"N","post",323
"G29_T_30_B_1__pre","German",29,"target",30,"background",1,NA,"pre",266
"G29_T_30_B_2__-p-","German",29,"target",30,"background",2,NA,"-p-",182
"G29_T_30_B_3_Adj_gɛl","German",29,"target",30,"background",3,"Adj","gɛl",744
"G29_T_30_B_4_Adj_postpre","German",29,"target",30,"background",4,"Adj","postpre",207
"G29_T_30_B_5_N_jak","German",29,"target",30,"background",5,"N","jak",256
"G29_T_30_B_6_N_post","German",29,"target",30,"background",6,"N","post",155
"G29_T_31_B_1_N_pre","German",29,"target",31,"background",1,"N","pre",144
"G29_T_31_B_2_N_taʁ","German",29,"target",31,"background",2,"N","taʁ",326
"G29_T_31_B_3_N_post","German",29,"target",31,"background",3,"N","post",327
"G29_T_32_B_1__pre","German",29,"target",32,"background",1,NA,"pre",217
"G29_T_32_B_2_Adj_gɛl","German",29,"target",32,"background",2,"Adj","gɛl",260
"G29_T_32_B_3_Adj_postpre","German",29,"target",32,"background",3,"Adj","postpre",84
"G29_T_32_B_4_N_faʁ","German",29,"target",32,"background",4,"N","faʁ",355
"G29_T_32_B_5_N_post","German",29,"target",32,"background",5,"N","post",189
"G29_T_33_B_1__pre","German",29,"target",33,"background",1,NA,"pre",256
"G29_T_33_B_2__-p-","German",29,"target",33,"background",2,NA,"-p-",144
"G29_T_33_B_3_Adj_li","German",29,"target",33,"background",3,"Adj","li",460
"G29_T_33_B_4_Adj_post","German",29,"target",33,"background",4,"Adj","post",305
"G29_T_33_B_5_Adj_pre","German",29,"target",33,"background",5,"Adj","pre",197
"G29_T_33_B_6_N_fly","German",29,"target",33,"background",6,"N","fly",740
"G29_T_33_B_7_N_post","German",29,"target",33,"background",7,"N","post",418
"G29_T_34_B_1__pre","German",29,"target",34,"background",1,NA,"pre",200
"G29_T_34_B_2_Adj_bʁɔ","German",29,"target",34,"background",2,"Adj","bʁɔ",326
"G29_T_34_B_3_Adj_post","German",29,"target",34,"background",3,"Adj","post",249
"G29_T_34_B_4_Adj_pre","German",29,"target",34,"background",4,"Adj","pre",109
"G29_T_34_B_5_N_na","German",29,"target",34,"background",5,"N","na",348
"G29_T_34_B_6_N_post","German",29,"target",34,"background",6,"N","post",235
"G29_T_35_B_1_Adj_pre","German",29,"target",35,"background",1,"Adj","pre",193
"G29_T_35_B_2_Adj_ʁɔʒ","German",29,"target",35,"background",2,"Adj","ʁɔʒ",498
"G29_T_35_B_3_Adj_postpre","German",29,"target",35,"background",3,"Adj","postpre",457
"G29_T_35_B_4__-p-","German",29,"target",35,"background",4,NA,"-p-",294
"G29_T_35_B_5_N_bʁat","German",29,"target",35,"background",5,"N","bʁat",295
"G29_T_35_B_6_N_post","German",29,"target",35,"background",6,"N","post",271
"G30_T_01_F_1__pre","German",30,"target",1,"filler",1,NA,"pre",203
"G30_T_01_F_2_Adj_kʁy","German",30,"target",1,"filler",2,"Adj","kʁy",362
"G30_T_01_F_3_Adj_postpre","German",30,"target",1,"filler",3,"Adj","postpre",379
"G30_T_01_F_4_N_kɔf","German",30,"target",1,"filler",4,"N","kɔf",235
"G30_T_01_F_5_N_post","German",30,"target",1,"filler",5,"N","post",172
"G30_T_02_I_1__pre","German",30,"target",2,"information",1,NA,"pre",116
"G30_T_02_I_2_Adj_li","German",30,"target",2,"information",2,"Adj","li",210
"G30_T_02_I_3_Adj_post","German",30,"target",2,"information",3,"Adj","post",172
"G30_T_02_I_4_Adj_pre","German",30,"target",2,"information",4,"Adj","pre",264
"G30_T_02_I_5_N_ga","German",30,"target",2,"information",5,"N","ga",274
"G30_T_02_I_6_N_post","German",30,"target",2,"information",6,"N","post",221
"G30_T_03_I_1__pre","German",30,"target",3,"information",1,NA,"pre",202
"G30_T_03_I_2__-p-","German",30,"target",3,"information",2,NA,"-p-",125
"G30_T_03_I_3_Adj_li","German",30,"target",3,"information",3,"Adj","li",130
"G30_T_03_I_4_Adj_post","German",30,"target",3,"information",4,"Adj","post",115
"G30_T_03_I_5_Adj_pre","German",30,"target",3,"information",5,"Adj","pre",78
"G30_T_03_I_6_N_fʏl","German",30,"target",3,"information",6,"N","fʏl",206
"G30_T_03_I_7_N_post","German",30,"target",3,"information",7,"N","post",272
"G30_T_04_C_1__pre","German",30,"target",4,"contrastive",1,NA,"pre",172
"G30_T_04_C_2__-p-","German",30,"target",4,"contrastive",2,NA,"-p-",114
"G30_T_04_C_3_Adj_gʁy","German",30,"target",4,"contrastive",3,"Adj","gʁy",316
"G30_T_04_C_4_Adj_postpre","German",30,"target",4,"contrastive",4,"Adj","postpre",205
"G30_T_04_C_5_N_kɛʁ","German",30,"target",4,"contrastive",5,"N","kɛʁ",316
"G30_T_04_C_6_N_post","German",30,"target",4,"contrastive",6,"N","post",267
"G30_T_05_R_1__pre","German",30,"target",5,"corrective",1,NA,"pre",151
"G30_T_05_R_2_Adj_gʁy","German",30,"target",5,"corrective",2,"Adj","gʁy",248
"G30_T_05_R_3_Adj_postpre","German",30,"target",5,"corrective",3,"Adj","postpre",168
"G30_T_05_R_4_N_kɛʁ","German",30,"target",5,"corrective",4,"N","kɛʁ",269
"G30_T_05_R_5_N_post","German",30,"target",5,"corrective",5,"N","post",194
"G30_T_06_F_1__pre","German",30,"target",6,"filler",1,NA,"pre",422
"G30_T_06_F_2__-p-","German",30,"target",6,"filler",2,NA,"-p-",351
"G30_T_06_F_3_Adj_li","German",30,"target",6,"filler",3,"Adj","li",266
"G30_T_06_F_4_Adj_post","German",30,"target",6,"filler",4,"Adj","post",194
"G30_T_06_F_6_N_pre","German",30,"target",6,"filler",6,"N","pre",302
"G30_T_06_F_7_N_-p-","German",30,"target",6,"filler",7,"N","-p-",270
"G30_T_06_F_8_N_diʁ","German",30,"target",6,"filler",8,"N","diʁ",204
"G30_T_06_F_9_N_post","German",30,"target",6,"filler",9,"N","post",193
"G30_T_07_I_1__pre","German",30,"target",7,"information",1,NA,"pre",127
"G30_T_07_I_2_Adj_li","German",30,"target",7,"information",2,"Adj","li",217
"G30_T_07_I_3_Adj_post","German",30,"target",7,"information",3,"Adj","post",183
"G30_T_07_I_4_Adj_pre","German",30,"target",7,"information",4,"Adj","pre",74
"G30_T_07_I_5_N_ʁo","German",30,"target",7,"information",5,"N","ʁo",256
"G30_T_07_I_6_N_post","German",30,"target",7,"information",6,"N","post",189
"G30_T_08_C_1__pre","German",30,"target",8,"contrastive",1,NA,"pre",470
"G30_T_08_C_2__-p-","German",30,"target",8,"contrastive",2,NA,"-p-",285
"G30_T_08_C_3_Adj_gɛl","German",30,"target",8,"contrastive",3,"Adj","gɛl",358
"G30_T_08_C_4_Adj_postpre","German",30,"target",8,"contrastive",4,"Adj","postpre",277
"G30_T_08_C_5_N_bʁɪl","German",30,"target",8,"contrastive",5,"N","bʁɪl",263
"G30_T_08_C_6_N_post","German",30,"target",8,"contrastive",6,"N","post",253
"G30_T_09_R_1__pre","German",30,"target",9,"corrective",1,NA,"pre",302
"G30_T_09_R_2__-p-","German",30,"target",9,"corrective",2,NA,"-p-",165
"G30_T_09_R_3_Adj_gɛl","German",30,"target",9,"corrective",3,"Adj","gɛl",334
"G30_T_09_R_4_Adj_postpre","German",30,"target",9,"corrective",4,"Adj","postpre",193
"G30_T_09_R_5_N_bʁɪl","German",30,"target",9,"corrective",5,"N","bʁɪl",193
"G30_T_09_R_6_N_post","German",30,"target",9,"corrective",6,"N","post",109
"G30_T_10_F_1__pre","German",30,"target",10,"filler",1,NA,"pre",232
"G30_T_10_F_2_Adj_li","German",30,"target",10,"filler",2,"Adj","li",179
"G30_T_10_F_3_Adj_post","German",30,"target",10,"filler",3,"Adj","post",176
"G30_T_10_F_4_Adj_pre","German",30,"target",10,"filler",4,"Adj","pre",165
"G30_T_10_F_5_N_va","German",30,"target",10,"filler",5,"N","va",273
"G30_T_10_F_6_N_post","German",30,"target",10,"filler",6,"N","post",246
"G30_T_11_C_1__pre","German",30,"target",11,"contrastive",1,NA,"pre",266
"G30_T_11_C_2__-p-","German",30,"target",11,"contrastive",2,NA,"-p-",144
"G30_T_11_C_3_Adj_gʁy","German",30,"target",11,"contrastive",3,"Adj","gʁy",285
"G30_T_11_C_4_Adj_postpre","German",30,"target",11,"contrastive",4,"Adj","postpre",256
"G30_T_11_C_5_N_dʃins","German",30,"target",11,"contrastive",5,"N","dʃins",397
"G30_T_11_C_6_N_post","German",30,"target",11,"contrastive",6,"N","post",207
"G30_T_12_R_1__pre","German",30,"target",12,"corrective",1,NA,"pre",161
"G30_T_12_R_2__-p-","German",30,"target",12,"corrective",2,NA,"-p-",169
"G30_T_12_R_3_Adj_gʁy","German",30,"target",12,"corrective",3,"Adj","gʁy",267
"G30_T_12_R_4_Adj_postpre","German",30,"target",12,"corrective",4,"Adj","postpre",280
"G30_T_12_R_5__-p-","German",30,"target",12,"corrective",5,NA,"-p-",221
"G30_T_12_R_6_N_dʒins","German",30,"target",12,"corrective",6,"N","dʒins",348
"G30_T_12_R_7_N_post","German",30,"target",12,"corrective",7,"N","post",175
