"fileName","language","participant","itemType","itemNum","focus","annotationNum","word","syllText","percProm","duration","duration_noSilence","ampl_median","ampl_noSilence_median","env_slope","pitch_median","pitch_median_norm","pitch_sd","pitch_sd_norm","f0_slope","f0_slope_norm","f1_freq_median","f1_freq_median_norm","f2_freq_median","f2_freq_median_norm","specCentroid_median","entropy_median","HNR_median","amEnvDep_median","fmDep_median","annotationNumTarget","syllTextPre","durationPre","duration_noSilencePre","ampl_medianPre","ampl_noSilence_medianPre","env_slopePre","pitch_medianPre","pitch_median_normPre","pitch_sdPre","pitch_sd_normPre","f0_slopePre","f0_slope_normPre","f1_freq_medianPre","f1_freq_median_normPre","f2_freq_medianPre","f2_freq_median_normPre","specCentroid_medianPre","entropy_medianPre","HNR_medianPre","amEnvDep_medianPre","fmDep_medianPre","syllTextPost","durationPost","duration_noSilencePost","ampl_medianPost","ampl_noSilence_medianPost","env_slopePost","pitch_medianPost","pitch_median_normPost","pitch_sdPost","pitch_sd_normPost","f0_slopePost","f0_slope_normPost","f1_freq_medianPost","f1_freq_median_normPost","f2_freq_medianPost","f2_freq_median_normPost","specCentroid_medianPost","entropy_medianPost","HNR_medianPost","amEnvDep_medianPost","fmDep_medianPost"
"G13_T_30_B_4_N_hɛmt_1","German",13,"target",30,"background",4,"N","hɛmt",1,0.274,0.27,0.0395121431592082,0.0395121431592082,-8.47032442406679e-05,181.474968618698,0.192270030490095,13.1271450792413,-0.20788539725604,0.0933450938435592,0.283580213113861,566.72,0.557012716389927,1728.89,0.349524586429479,236.850003684977,0.326666622258714,8.38282905339574,0.462433233434538,0.754308243546689,5,"postpre",0.168,0.165,0.0444246407888402,0.0444246407888402,-0.00015379243823265,171.671223466671,-0.0209181829029381,37.0922177024598,0.62203827234694,0.122340393066395,0.362576387211535,528.795,0.299208304482909,1504.705,-0.315827686571762,297.515077990396,0.404960950581244,5.00286929051685,0.963068104507923,0.989580268349687,"post",0.162,0.16,0.027196525921503,0.027196525921503,9.09605420121832e-05,NA,NA,NA,NA,-0.12528533935545,-0.312066951321565,469.8,-0.1018245572298,1535.66,-0.223957224182425,297.955277621078,0.535241825486663,4.68096849425496,1,NA
"G13_T_31_B_2_Adj_braʊ_2","German",13,"target",31,"background",2,"A","braʊ",2,0.235,0.165,0.0685687679994326,0.0967845392412326,0.000532113135575667,205.263446825182,0.709564502096272,15.1891487936613,-0.136477072469725,0.0340048287131598,0.12191076872505,691.22,1.40333174822707,1079.345,-1.57824150927983,269.390349762748,0.600527249271104,6.24300583122961,0.380056631978721,0.44040457811227,3,"pre",0.315,0.31,0.017756906953243,0.017756906953243,2.03562561664773e-05,215.92229580833,0.941347452010432,7.76209810754065,-0.39367993000585,-0.0716610141828977,-0.165970285974342,335.24,-1.01652888593668,2107.16,1.47218134004002,243.23024503856,0.487103517189252,6.49709392506294,0.571994864616675,0.535536188989298,"post",0.169,0.165,0.0377324920784918,0.0377324920784918,-0.000215233209008878,NA,NA,NA,NA,-0.225738797868995,-0.585747137770539,684.565,1.35809276704734,1761.445,0.446143643224337,261.08047572159,0.529347354090904,4.0550994481502,1,NA
"G13_T_31_B_5_N_tar_2","German",13,"target",31,"background",5,"N","tar",2,0.232,0.23,0.0333834019391293,0.0412887849683773,0.000199508958421384,NA,NA,NA,NA,0.0688245682489236,0.216775325399001,799.41,2.13877958802193,1232.3,-1.12429072346943,248.512224184788,0.595628737863635,5.39633015446635,0.397951537021918,NA,6,"pre",0.102,0.1,0.0301459802582543,0.0301459802582543,-0.000156404078759983,NA,NA,NA,NA,-0.203725814819367,-0.52577391838648,634.81,1.01987105275773,2143.96,1.58139901136703,259.705854114973,0.627815461837512,3.99958482182196,1,NA,"post",0.221,0.22,0.0360565085778149,0.0360565085778149,-0.000181261675877364,180.284918293567,0.166391685150812,16.8644365625585,-0.0784609339558315,0.392048808506545,1.0973828390428,543.25,0.397469682837977,1260.4,-1.04089353422244,287.348465240876,0.383644544972556,4.81895676601064,0.181172888663437,1.35571922121851
"G13_T_32_B_2_Adj_gɛl_1","German",13,"target",32,"background",2,"A","gɛl",1,0.179,0.175,0.0541166512203785,0.0541166512203785,0.000115900766395563,139.466740821616,-0.721223628615864,0.610516560814837,-0.641343139462319,-0.0492031893887349,-0.104785118555979,476.125,-0.0588288313151819,1748.26,0.407012257451332,337.550765677332,0.403587994624122,8.71489204631114,1,0.062102625069052,3,"pre",0.149,0.145,0.0213178470963389,0.0213178470963389,-7.77659872624742e-05,161.756041089466,-0.236529664401452,6.16286698927931,-0.449062184801308,-0.0317827346477081,-0.0573240020140606,351,-0.90939645266958,1855.6,0.725583584631799,281.692413386514,0.417257058241343,5.8715365710357,0.995273825570417,0.341041621128428,"postpre",0.118,0.115,0.033344276932266,0.033344276932266,-0.000163488003905752,NA,NA,NA,NA,NA,NA,458.725,-0.177109563475554,1358.37,-0.750131163029315,302.398068572015,0.576206574099049,5.86219743239953,1,NA
"G13_T_32_B_4_N_fa-_2","German",13,"target",32,"background",4,"N","fa-",2,0.332,0.33,0.0700651377610505,0.073481781104325,0.000205670758095358,200.799954958436,0.612503242158362,3.56475769823587,-0.539036141098161,-0.0872563719936602,-0.208459021519594,708.735,1.52239422085862,1144.14,-1.3859382752137,242.76960499429,0.578251656754422,5.0900241297025,0.431531760782461,0.106247991231798,5,"postpre",0.118,0.115,0.033344276932266,0.033344276932266,-0.000163488003905752,NA,NA,NA,NA,NA,NA,458.725,-0.177109563475554,1358.37,-0.750131163029315,302.398068572015,0.576206574099049,5.86219743239953,1,NA,"post",0.228,0.225,0.0354028843252035,0.0354028843252035,-0.000160446447419992,150.003502122218,-0.492095547276485,140.033352851129,4.18694650270665,0.610665283203109,1.6929919742694,524.53,0.270215929617163,1229.51,-1.13257108496406,327.38509305687,0.382616189544083,5.63997754031275,0.267560761541823,3.12928729385805
"G13_T_33_B_3_Adj_lɪ_1","German",13,"target",33,"background",3,"A","lɪ",1,0.287,0.26,0.0185663915950331,0.0195777933357544,0.000135604995369569,134.16777079896,-0.836452853206602,10.5323109884195,-0.297745931564595,0.0399115771965436,0.138003395600826,296.25,-1.28157289438109,1955,1.02059001207486,215.046328422566,0.419526142062239,8.99471361988111,0.312383155567311,0.888079971867207,4,"pre",0.32,0.315,0.0225897115235215,0.0225897115235215,-1.30761842500732e-05,130.180212482188,-0.923164657743604,25.8458894938578,0.232571729800365,-0.0590964152895173,-0.131738694362857,394,-0.617093493882454,1911.025,0.890077862710591,269.194356797415,0.497593925168871,6.96106798655634,0.279917618883463,1.17176417542284,"post",0.093,0.09,0.0471315300446994,0.0471315300446994,0.000210378165447002,NA,NA,NA,NA,0.741955566406311,2.05068547450011,573.63,0.603985122092695,1538.12,-0.216656260283935,277.705810643762,0.581089043191103,6.43554731873653,1,NA
"G13_T_33_B_6_N_fly_2","German",13,"target",33,"background",6,"N","fly",2,0.317,0.315,0.0205866307469149,0.0205866307469149,9.32832345891431e-05,130.301320755085,-0.920531087008579,12.7021134992277,-0.222604475062643,0.0936966688299461,0.284538060750458,316.785,-1.14198123720217,1697.02,0.254938521614484,225.769031159253,0.503391371155374,6.46853148938457,0.288831960279807,0.502832196245447,7,"pre",0.14,0.135,0.0327859416331418,0.0327859416331418,-0.000203387779154388,167.411629815515,-0.113545556033144,21.1188773392126,0.068872694319864,-0.180711260708892,-0.463071971104641,421.01,-0.433486449304773,1457.7,-0.455332486591492,227.669041227296,0.584278709532588,5.16441556076012,1,0.214625211268498,"post",0.354,0.325,0.022136037582042,0.0228106355490344,-0.000155055371966849,273.876689941091,2.20159989144522,34.1609255326846,0.520526009377148,-0.324220450782016,-0.854055243134622,409.38,-0.51254420304185,1582.555,-0.0847788900280741,326.026991595065,0.348298852189356,7.12984770376962,0.258660875800141,1.50198502135628
"G13_T_34_B_2_Adj_roʒ_2","German",13,"target",34,"background",2,"A","roʒ",2,0.265,0.255,0.0626680444493754,0.0631230102288409,-1.68188915068256e-05,176.963753131313,0.0941709923089832,30.2353409727294,0.38458085308422,0.642149793946911,1.77876987478296,664.305,1.22037048925601,1595.7,-0.0457662191152062,252.008062621026,0.510917148192469,5.46030605808732,0.207949560894221,0.463015576250784,3,"pre",0.123,0.12,0.0241635025161982,0.0241635025161982,4.50773035732499e-05,114.677834679712,-1.26027299499678,0.824696175836077,-0.633925981382006,-0.0103038024902378,0.0011942236853433,450.57,-0.232545159496694,719.46,-2.64633394529942,309.90164906707,0.530088880261565,6.00068971565175,1,0.0221758950872915,"postpre",0.117,0.115,0.0570832738230891,0.0570832738230891,-0.000182652513598355,175.368985348173,0.0594918274396177,7.1729625499215,-0.414082018977581,-0.285979289440555,-0.749869201948742,824.54,2.30960687533171,2564.615,2.82984899865136,209.777954954064,0.317797802819497,11.0707053752788,1,0.240283074245631
"G13_T_34_B_4_N_na_1","German",13,"target",34,"background",4,"N","na",1,0.219,0.215,0.0576748938495543,0.0576748938495543,0.000216912714986865,152.985908042618,-0.427241373700643,5.98968443137013,-0.455059592204612,-0.0223066394360038,-0.0315068769222673,638.025,1.04172579723448,1299.115,-0.925992388966325,319.430681767953,0.397222297356468,7.97516334921494,0.431398363342584,0.329218212712863,5,"postpre",0.117,0.115,0.0570832738230891,0.0570832738230891,-0.000182652513598355,175.368985348173,0.0594918274396177,7.1729625499215,-0.414082018977581,-0.285979289440555,-0.749869201948742,824.54,2.30960687533171,2564.615,2.82984899865136,209.777954954064,0.317797802819497,11.0707053752788,1,0.240283074245631,"post",0.179,0.175,0.0259479616620757,0.0259479616620757,-0.000199157404169456,159.47212242588,-0.28619482112212,7.6670438701518,-0.396971710621138,0.147206115722645,0.430321746240994,515.935,0.211789326575875,1186.365,-1.26061990098046,276.800043508265,0.354742827581823,4.64154568536736,1,0.133973607837559
"G13_T_35_B_2_Adj_ro-ʒ_2","German",13,"target",35,"background",2,"A","ro-ʒ",2,0.297,0.295,0.0287611478003791,0.0287611478003791,2.78004595741529e-05,124.234468050554,-1.05245837285099,4.81036984274632,-0.495899906206363,0.0518111550299147,0.170423172164934,622.215,0.934253476806009,918.21,-2.05646948398846,226.542845875751,0.5507253597193,7.12709678764516,0.410861064998344,0.549004008457999,3,"pre",0.09,0.085,0.0312402573905702,0.0312402573905702,-0.000106896048897949,115.048953798527,-1.25220279114414,3.02958915399579,-0.557569322660961,NA,NA,478.42,-0.0432280106078224,887.095,-2.14881480581835,326.092569096367,0.473440757355527,4.64388260966281,1,0.267698812540516,"postpre",0.151,0.15,0.024574326165919,0.024574326165919,-5.34010302454105e-05,115.637578557642,-1.23940279901779,5.77987828929825,-0.462325294506922,-0.190644377595063,-0.490134227811911,534.79,0.339960775132416,1457.88,-0.454798269720871,219.562568452052,0.547503813950944,6.33722345221186,1,0.640052054793891
"G13_T_35_B_4_N_fan_2","German",13,"target",35,"background",4,"N","fan",2,0.234,0.23,0.0156745758580153,0.0381252614865652,0.000188931341352041,NA,NA,NA,NA,-0.0648528053646987,-0.147421677630539,763.86,1.89711981628048,1232.14,-1.12476558290998,228.167256857485,0.608442031907656,NA,0.345297530598846,NA,5,"postpre",0.151,0.15,0.024574326165919,0.024574326165919,-5.34010302454105e-05,115.637578557642,-1.23940279901779,5.77987828929825,-0.462325294506922,-0.190644377595063,-0.490134227811911,534.79,0.339960775132416,1457.88,-0.454798269720871,219.562568452052,0.547503813950944,6.33722345221186,1,0.640052054793891,"post",0.253,0.25,0.0325909270883294,0.0325909270883294,-8.17519884437416e-05,213.197945617922,0.882104852295366,4.59748083150438,-0.50327236996668,0.546561943216527,1.51834578190197,603.74,0.808665170675959,1400.84,-0.624085660277736,232.633040809622,0.478505782529975,5.32102693269206,0.220714591838328,0.0584803460582796
"G14_T_01_F_2_Adj_gry_1","German",14,"target",1,"filler",2,"A","gry",1,0.208,0.205,0.0274110603616573,0.0274110603616573,5.22493739855516e-05,121.248452631771,-0.662607767125162,17.0840230128714,0.804974622842809,0.268529932923564,1.11343034273737,339.775,-0.894681678999557,1388.135,-1.03375334871048,243.598704252771,0.556776490575446,5.85735725759864,0.283030917460662,0.0791896963159376,3,"pre",0.165,0.16,0.0275408663652276,0.0275408663652276,0.000105255960744418,121.061884482026,-0.66826916038212,8.05963117001249,-0.0808859055832053,-0.0736691665649487,-0.174804743340831,472.71,0.0265327772509582,2016.01,0.625602476328638,216.891348992558,0.543686200120154,8.01219201708701,1,0.109082122205992,"postpre",0.152,0.15,0.0220725705587325,0.0220725705587325,-0.00011976225766225,159.289054780644,0.491730788467738,10.0879801548556,0.11822272520695,-0.0445299911499045,-0.065108054468313,448.07,-0.144217771528616,2191.38,1.08907248395294,245.956526459183,0.453964547231341,8.21076282552982,1,0.0256867513741028
"G14_T_01_F_4_N_kɔf_2","German",14,"target",1,"filler",4,"N","kɔf",2,0.215,0.21,0.0140656729147064,0.0140656729147064,3.43120822837558e-05,157.681326069687,0.442944409358166,3.80349581070685,-0.4986805208991,-0.266612091064439,-0.901153367058128,677.05,1.44257040458936,1308.11,-1.24524440966809,274.040188401368,0.515309544312259,8.62720239035725,0.394122411093874,0.0889219086847728,5,"postpre",0.152,0.15,0.0220725705587325,0.0220725705587325,-0.00011976225766225,159.289054780644,0.491730788467738,10.0879801548556,0.11822272520695,-0.0445299911499045,-0.065108054468313,448.07,-0.144217771528616,2191.38,1.08907248395294,245.956526459183,0.453964547231341,8.21076282552982,1,0.0256867513741028,"post",0.224,0.22,0.0183313576640416,0.0183313576640416,-2.38365520345559e-08,NA,NA,NA,NA,-0.270282810756138,-0.91497207641497,606.66,0.954780991902905,1165.8,-1.6213430399071,256.81358074058,0.59672497260659,4.44439977192448,0.389030148697776,NA
"G14_T_02_I_2_Adj_lɪ_2","German",14,"target",2,"information",2,"A","lɪ",2,0.159,0.155,0.0392773341426593,0.0392773341426593,0.000369780001108498,166.478705040693,0.709900060970933,20.7637023989856,1.16618264463331,0.454449380986833,1.81333854394944,279.295,-1.3137966623676,2248.235,1.23932958199411,219.075598311235,0.467105892305447,9.1780089118865,1,1.58368631140127,3,"pre",0.262,0.26,0.0209307768534935,0.0209307768534935,6.12467330238461e-06,122.961397906412,-0.610628601117208,5.34281710678763,-0.347576269165773,-0.0947069635808302,-0.254003164056019,315.1,-1.06567477117228,2097.28,0.840383838703202,231.68928639117,0.475782897344079,7.69045292240506,0.257523527932236,0.600019286837828,"post",0.188,0.185,0.0419644480633627,0.0419644480633627,-0.000330978855057619,169.371896108437,0.797693676464289,10.5762382712228,0.166151560801074,-0.209358384874127,-0.685617343636044,556.35,0.606142188773832,1619.22,-0.423039049161743,240.664839925501,0.459218253757863,8.73588189199413,1,0.0788904325863182
"G14_T_02_I_5_N_ga-_1","German",14,"target",2,"information",5,"N","ga-",1,0.286,0.285,0.0234146022464943,0.0234146022464943,-4.27091361240588e-06,328.682232825012,5.63195111688911,4.67248193113663,-0.413378318020139,-0.00582867678474222,0.0805860491019911,685.365,1.50019178499123,1274.93,-1.33293292453936,248.959209924792,0.583089860564004,4.81744291917065,0.405946041839868,0.0750021015550116,6,"pre",0.166,0.165,0.0173128638217836,0.0173128638217836,-0.000102510911930373,149.522307959141,0.195359759043607,1.80945275775805,-0.694421581720529,-0.151566162109398,-0.468054032746997,521.815,0.366821157844343,1667.77,-0.294730507962222,288.300222159036,0.499336773351375,7.04924187036417,1,0.200915817521782,"post",0.236,0.235,0.0117068477065076,0.0117068477065076,-6.80747360461737e-05,106.648400436096,-1.10564500131983,3.05316089234229,-0.572335576979682,-0.0545818288860602,-0.102948978277393,540.045,0.493151616620789,1590.045,-0.500143100438695,263.202762107107,0.640558900752698,4.53607567306554,0.211005410128411,0.212459692281756
"G14_T_03_I_3_Adj_lɪ_2","German",14,"target",3,"information",3,"A","lɪ",2,0.144,0.14,0.0370430713180549,0.0370430713180549,0.000276919450308012,166.829105020525,0.720532915966658,12.8108804661534,0.385510532587162,0.39127312862512,1.57550663550509,294.15,-1.21085431650232,2065.55,0.756527401787429,233.322942225669,0.458563938129203,8.84634860286823,1,1.12580468526889,4,"pre",0.36,0.355,0.0258820914176447,0.0258820914176447,-3.10216751663562e-05,125.328457370587,-0.538800400496593,4.58626191383909,-0.421841925475808,-0.0352942997121548,-0.0303395767835827,435.3,-0.232711460973225,2139.48,0.951910521270036,207.442825523453,0.473191713798236,10.4457404270356,0.235099558982522,0.0516976282269528,"post",0.096,0.095,0.0356087607975867,0.0356087607975867,-0.000147229939521894,178.933657198593,1.08784443282034,4.81859379668375,-0.399035552692932,-0.30426821027484,-1.04291275229582,470.96,0.014405607593318,1694.805,-0.223282075185105,236.044013238794,0.483518127667342,8.65711249750512,1,0.116924000287555
"G14_T_03_I_6_N_ʃtɪft_2","German",14,"target",3,"information",6,"N","ʃtɪft",2,0.455,0.435,0.010159651424152,0.0102940079881045,-2.90682551596126e-05,137.353044032841,-0.173915429827978,8.50748015808863,-0.0369237474521705,-0.443312835693367,-1.56635704324363,424.705,-0.306132810986195,1793.075,0.0364270977021651,273.105846673885,0.559162348932664,4.31096709844854,0.217444376495242,0.414854261968762,7,"pre",0.159,0.155,0.0184316452166843,0.0184316452166843,-0.00011602957275511,141.117632162079,-0.0596793510587707,6.29044114756381,-0.254554739501649,-0.130531577797207,-0.388867706504359,477.815,0.0619094635951031,1735.46,-0.115838537750161,242.997711625837,0.487953527924802,5.92724916095271,1,0.24077367473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G14_T_04_C_2_Adj_gry_2","German",14,"target",4,"contrastive",2,"A","gry",2,0.197,0.195,0.0220456433165139,0.0220456433165139,0.000132635564128476,124.821592369508,-0.55418117209785,3.59896729264833,-0.518757634597225,0.00869593627470805,0.135265082982738,371.095,-0.677639991183962,1567.31,-0.560227439968482,209.567288155864,0.547365189182029,10.0083070447302,1,0.221592704616495,3,"pre",0.082,0.08,0.0233852275001977,0.0233852275001977,-6.86797165814072e-05,126.529551495693,-0.502353310303856,4.15394554110595,-0.464279356946566,-0.0867623159047706,-0.224094920877918,383.36,-0.592645856411986,1870.42,0.24083542147306,254.071681833956,0.555151602487836,6.0840300005759,1,0.36554347346128,"postpre",0.115,0.11,0.0341426797819379,0.0341426797819379,-7.05827806722397e-05,119.258155071544,-0.723003162599746,2.6804953668447,-0.608917507938796,-0.0306635209730452,-0.0129066505821326,448.77,-0.13936690366556,1886.44,0.283173275850328,205.884581473788,0.546829213376324,8.72407079158992,1,0.24318347538653
"G14_T_04_C_4_N_kɛɐ_2","German",14,"target",4,"contrastive",4,"N","kɛɐ",2,0.216,0.215,0.0182002798102264,0.0182002798102264,-2.38200201089088e-05,129.329338187452,-0.417394041965117,4.22759207265162,-0.457049999391196,-0.0423932406301247,-0.057064091191114,625.65,1.08637810721638,1886.105,0.282287933701989,195.158409048393,0.510114884770976,6.7339434384667,0.268614709021841,0.407910662604642,5,"postpre",0.115,0.11,0.0341426797819379,0.0341426797819379,-7.05827806722397e-05,119.258155071544,-0.723003162599746,2.6804953668447,-0.608917507938796,-0.0306635209730452,-0.0129066505821326,448.77,-0.13936690366556,1886.44,0.283173275850328,205.884581473788,0.546829213376324,8.72407079158992,1,0.24318347538653,"post",0.223,0.205,0.0174911100212715,0.0180601473328726,-5.08617671150977e-05,NA,NA,NA,NA,NA,NA,658.375,1.31315617981426,1763.89,-0.040703381698618,218.730128439035,0.559871707772863,NA,0.431269850793356,NA
"G14_T_05_R_2_Adj_gry_3","German",14,"target",5,"corrective",2,"A","gry",3,0.251,0.25,0.0144934418689591,0.0144934418689591,9.51377558013904e-05,126.798662105391,-0.494187173730155,17.2410079895441,0.820384724355663,0.233999795659691,0.983438959309103,335.77,-0.922435572987471,1649.7,-0.342486127724845,218.197252972123,0.503520257193272,6.29225275338552,0.416964522605726,0.284542808684691,3,"pre",0.092,0.09,0.0158230793332634,0.0158230793332634,-0.000158017595616593,123.685235590007,-0.588663813522764,7.5423727575235,-0.131661494520303,0.0368454608720611,0.241236154493254,365.49,-0.716481583144575,2426.03,1.70920840964744,217.508456332883,0.533056020253897,5.45290190554604,1,0.764781106305136,"postpre",0.166,0.165,0.0197492765042696,0.0197492765042696,-0.000133951475464236,NA,NA,NA,NA,0.846192932128922,3.28808756602583,507.475,0.267447664764023,1967.08,0.496289666423538,217.422014257133,0.5460928116225,NA,0.999809022165385,NA
"G14_T_05_R_4_N_kɛɐ_1","German",14,"target",5,"corrective",4,"N","kɛɐ",1,0.244,0.24,0.00865561353946357,0.00865561353946357,-1.54159582923607e-05,NA,NA,NA,NA,-0.129791935512007,-0.38608326567922,629.83,1.11534471817006,1679.36,-0.26410031244209,219.05778950022,0.616826652457343,NA,0.312819611054422,NA,5,"postpre",0.166,0.165,0.0197492765042696,0.0197492765042696,-0.000133951475464236,NA,NA,NA,NA,0.846192932128922,3.28808756602583,507.475,0.267447664764023,1967.08,0.496289666423538,217.422014257133,0.5460928116225,NA,0.999809022165385,NA,"post",0.214,0.21,0.00907237148143108,0.00907237148143108,-6.8198778104087e-05,NA,NA,NA,NA,NA,NA,785.05,2.19099001774658,3344.39,4.13626158979146,204.010793521722,0.604938204544587,NA,0.215923242460361,NA
"G14_T_06_F_2_N_di-r_1","German",14,"target",6,"filler",2,"N","di-r",1,0.195,0.19,0.0237775003806634,0.0237775003806634,-7.63505041512093e-05,157.732335486057,0.444492285382413,13.0448082251263,0.408473561208446,0.537123052423651,2.12457000072124,365.53,-0.716204390695258,1954.89,0.464073783473546,264.33639902156,0.493478596405428,7.2608073822472,1,0.340019915490004,3,"pre",0.128,0.125,0.0182324494699734,0.0182324494699734,-8.00404275200996e-07,116.000943088817,-0.821842959106815,1.09430468641213,-0.764622594643815,-0.118331273396809,-0.342938713082345,493.705,0.172024164086476,1425.62,-0.934687526529968,262.680200955623,0.626560625609537,5.54266131141709,1,0.0544865437192798,"post",0.146,0.145,0.0207755586456876,0.0207755586456876,2.37664125210853e-05,125.235476968082,-0.541621882215153,3.01819792936347,-0.575767643029016,0.12032467978341,0.555500157293799,689.38,1.52801497709148,2043.085,0.697156621601079,206.9925030159,0.512258428473446,8.63881042814763,1,0.313461632719921
"G14_T_06_F_7_Adj_li-_2","German",14,"target",6,"filler",7,"A","li-",2,0.2,0.195,0.0253976926571218,0.0253976926571218,5.22783103828887e-05,136.365258564228,-0.203889688558481,12.4657917817738,0.35163562449125,0.187351186720881,0.807826648109163,321.76,-1.01952222836092,2192.71,1.09258742442247,235.597651865675,0.475562997663592,7.45871056311191,1,1.06726961805197,8,"pre",0.137,0.135,0.0230226726875839,0.0230226726875839,NA,119.170485350586,-0.725663492177701,2.00064209962862,-0.675653880321026,NA,NA,469.94,0.00733720013572209,1964.065,0.488321587088491,213.682784468521,0.528653477297383,7.52444617652911,1,0.232728091251026,"post",0.225,0.22,0.0108985582551127,0.0108985582551127,-8.90913748692229e-05,NA,NA,NA,NA,NA,NA,594.26,0.868851332614483,1525.35,-0.671119847563372,239.293685843421,0.611412760932722,NA,0.256166571216105,NA
"G14_T_07_I_2_Adj_lɪ_2","German",14,"target",7,"information",2,"A","lɪ",2,0.196,0.195,0.0283649246442533,0.0283649246442533,0.00024221359119756,137.308596080675,-0.175264198827522,23.2818745058196,1.41337373651756,0.429793916668809,1.72052113371808,303.495,-1.14609523053052,2179.35,1.05727945098425,202.394227601804,0.481542200224578,8.00113421742368,1,1.92610362188182,3,"pre",0.151,0.15,0.024374497076694,0.024374497076694,6.89246061792866e-05,120.732864391538,-0.678253244612139,5.93332499786415,-0.289610298545524,-0.117872517903645,-0.341211692400209,339.53,-0.896379482751627,2120.14,0.900798529780875,217.021490449614,0.52012797285396,7.94567450961077,1,0.608481109908709,"post",0.172,0.17,0.0420303741645501,0.0420303741645501,-0.000341105625555923,168.497537062196,0.771161332035106,6.85005691415039,-0.199621229594696,-0.16542354555896,-0.520221228942569,575.44,0.738432285210604,1654.19,-0.330619900124725,227.166786291444,0.428900825784486,11.4576008395929,1,0.193342489897095
"G14_T_07_I_5_N_ro-_2","German",14,"target",7,"information",5,"N","ro-",2,0.223,0.215,0.0289361147468468,0.0290493247545637,0.000123175797251217,120.069659498833,-0.698378135772147,2.04784946167769,-0.671019868476396,-0.0368265507267968,-0.0361078547267191,507.45,0.267274419483199,1227.785,-1.45752831434062,261.464899878153,0.592253196315547,8.70984896200806,0.449507490344986,0.241248687961914,6,"pre",0.194,0.19,0.012528375166191,0.012528375166191,-0.000106974422924418,143.723062579583,0.0193821941047169,2.87564284287224,-0.589761264587998,-0.104547580699462,-0.291048931446499,506.28,0.259166540340662,1448.46,-0.874325691699956,263.597074879437,0.558624142022589,5.39929272503914,1,0.142226797956034,"post",0.277,0.275,0.0138824203870261,0.0138824203870261,-0.000104847941509262,NA,NA,NA,NA,-0.167931508606483,-0.529662650609767,466.955,-0.0133482863945957,1333.335,-1.17857946730438,226.827670328027,0.671195007017436,5.09675149019206,0.279952465291848,NA
"G14_T_08_C_3_Adj_gɛl_3","German",14,"target",8,"contrastive",3,"A","gɛl",3,0.314,0.31,0.0353252179098313,0.0353252179098313,1.4675496104644e-05,151.007407745842,0.240424974782904,18.2431186666575,0.918754820582313,0.290587789380543,1.19646885643898,417.38,-0.356893678267461,1964.82,0.490316910437732,277.047137626151,0.46620465660597,6.34806615532135,0.273849691875562,1.44929992536021,4,"pre",0.311,0.305,0.0187526712356415,0.0187878493841006,-8.1754556437014e-05,117.300684553364,-0.782402424518068,5.45452919158721,-0.336610286283454,0.0215579440614688,0.183685110192285,362.82,-0.734984179136518,2118.245,0.8957904003149,246.88036990394,0.554121570102847,5.80803262308435,0.327875146241591,0.592648729145409,"postpre",0.187,0.185,0.0113208018777768,0.0113208018777768,-9.58493874720128e-05,153.350863896088,0.311536935024323,8.62184055372866,-0.0256977986816889,-0.126455535888661,-0.373523130183841,427.125,-0.289362667802487,1460.75,-0.841845527511653,295.830452479499,0.484236566397824,7.07821394627033,0.976743446790444,0.492730459392547
"G14_T_08_C_5_N_brɪl_2","German",14,"target",8,"contrastive",5,"N","brɪl",2,0.202,0.2,0.0253227973093427,0.0253227973093427,0.000156207323875552,123.270404463519,-0.601251825707511,8.42981224736191,-0.0445478552741906,-0.228996253736094,-0.759545626093834,447.7,-0.146781801684803,1384.29,-1.0439149623235,251.554743914908,0.544893111324023,6.46914240672166,1,0.422045063561491,6,"postpre",0.187,0.185,0.0113208018777768,0.0113208018777768,-9.58493874720128e-05,153.350863896088,0.311536935024323,8.62184055372866,-0.0256977986816889,-0.126455535888661,-0.373523130183841,427.125,-0.289362667802487,1460.75,-0.841845527511653,295.830452479499,0.484236566397824,7.07821394627033,0.976743446790444,0.492730459392547,"post",0.213,0.21,0.0148042655933337,0.0148042655933337,-0.000120087217642196,NA,NA,NA,NA,NA,NA,473.02,0.0286810187331688,1463.09,-0.835661346535199,244.23539017608,0.61593111699912,NA,0.332395387527578,NA
"G14_T_09_R_2_Adj_gɛl_3","German",14,"target",9,"corrective",2,"A","gɛl",3,0.269,0.265,0.0351733198926711,0.0351733198926711,7.91268816506622e-05,130.413591279391,-0.384492482122614,3.70793588815723,-0.508060960596335,0.0155629030385409,0.161116312671316,425.75,-0.298891158247776,1955.37,0.465342333417433,243.718027594244,0.520828714194632,8.66407614070936,0.245389078663915,0.327016189001057,3,"pre",0.134,0.13,0.0126368641802427,0.0126368641802427,-7.44884622366149e-05,122.188064218718,-0.634095340380442,3.72263413263115,-0.506618138205272,-0.299757821219309,-1.02593304240797,308.59,-1.11078784229871,2324.08,1.43977368719036,197.214855419456,0.556718878510137,6.71165301453031,1,0.313859533474342,"postpre",0.135,0.13,0.0133823752698407,0.0133823752698407,-0.000124638104855448,NA,NA,NA,NA,NA,NA,389.82,-0.547879275847212,1864.41,0.224952119050628,252.392802326781,0.607012180485343,4.33102049690295,1,NA
