"fileName","language","participant","itemType","itemNum","focus","annotationNum","word","syllText","percProm","duration","duration_noSilence","ampl_median","ampl_sd","ampl_noSilence_median","ampl_noSilence_sd","env_slope","CPP_median","CPP_sd","flux_median","flux_sd","novelty_median","novelty_sd","pitch_median","pitch_sd","pitch_median_norm","pitch_sd_norm","f0_slope","f0_slope_norm","f1_freq_median","f1_freq_median_norm","f2_freq_median","f2_freq_median_norm","specCentroid_median","specCentroid_sd","entropy_median","entropy_sd","entropySh_median","entropySh_sd","HNR_median","HNR_sd","amEnvDep_median","amEnvDep_sd","fmDep_median","fmDep_sd"
"C19_T_29_B_8_A_ne_1","Catalan",19,"target",29,"background",8,"A","ne",1,0.211,0.205,0.183516978392375,0.03782475334264,0.183516978392375,0.03782475334264,0.00134810796920718,15.4302653257198,3.93569172260819,0.00822699752341027,0.0122060870094845,0.109386492732756,0.197333475942899,227.342646751113,6.79354181363363,-0.558878480447908,-0.278843870151698,-0.110901293073382,-0.0518760508609319,676.52,0.546318784087658,894.96,-0.75628054075685,270.907301921806,12.7179124826057,0.261990567516568,0.049765102613031,0.66465003829817,0.0321188111672754,18.4553576366238,3.91602652591248,0.223803363938297,0.0507071487888059,0.297856249855172,0
"C19_T_30_B_2_N_mi_2","Catalan",19,"target",30,"background",2,"N","mi",2,0.148,0.145,0.144889904421539,0.0189433618589418,0.144889904421539,0.0189433618589418,0.000277755825159037,13.8829439146383,1.07754577296577,0.0033274391565965,0.00295377247124819,0.0608808178250306,0.134197581133913,232.544609929606,4.33398172894628,-0.407424949762405,-0.614184447430157,0.00709635598318705,0.280896842704127,299.04,-2.72988321614292,797.88,-0.931958308240485,273.501064817839,16.3055672000058,0.239690603657797,0.052314536110704,0.651734785085402,0.0218540058516438,19.8578740477766,3.23230782092132,1,0,0.0420007011400637,0.0518421129141139
"C19_T_30_B_6_A_groc_2","Catalan",19,"target",30,"background",6,"A","groc",2,0.388,0.285,0.0843266936319009,0.075712838879783,0.128804166378951,0.0670647903676443,-0.000281765249018579,9.08642717749511,1.91340061782234,0.00745932145230038,0.0424358195755332,0.089288410642556,0.188742966450717,220.604943744936,5.75125901148717,-0.755044595812733,-0.420950468293062,-0.441991509563656,-0.985605241683454,649.86,0.31493289522958,960.12,-0.638365796945214,354.076650859821,30.2521090779305,0.419706064156755,0.163719307930981,0.790004912792665,0.0798873766955288,9.73055163537224,4.3698827544666,0.421214607211379,0.0975359735379208,0.2129144794269,0
"C19_T_31_B_2_N_flau_2","Catalan",19,"target",31,"background",2,"N","flau",2,0.266,0.265,0.170262986369245,0.0906598104461473,0.201984787658588,0.074536909874933,0.000688307417911926,13.9853883775346,3.36051587579932,0.00620561062389519,0.0344608497425865,0.200284498775303,0.197746010665551,264.375206809685,5.83007362377437,0.519312921287174,-0.410204750899568,0.0769698452116711,0.477951643201909,777.01,1.41848562472338,1328.1,0.0275376319652499,313.374635153048,12.0315231762785,0.339612338744362,0.138610153268945,0.683922981024415,0.0781827319657223,15.9685682397878,3.61881844605954,0.393904322356292,0.0742384685494771,0.212867253500446,0.0242446938327127
"C19_T_31_B_5_NC_lo_1","Catalan",19,"target",31,"background",5,"NC","lo",1,0.246,0.185,0.134300329411438,0.0686227170949573,0.139715349967394,0.0534346216964619,-0.000634552151411783,11.6741796077326,2.05095498871053,0.00559111053529854,0.0335700916864766,0.0823616941406506,0.198664819427404,244.719314103989,2.59129205648359,-0.052962246165182,-0.85178570158091,-0.0121960108830387,0.226489176135153,500.75,-0.979213762220833,745.66,-1.02645658819511,372.80172151547,28.2231525433302,0.194877965344412,0.147597976084753,0.638179650021124,0.072932806797039,16.488960570152,3.77669117843786,0.431912639405236,0.0206692704528017,0.0630816871119386,0.0126677322315199
"C19_T_31_B_7_A_ron_2","Catalan",19,"target",31,"background",7,"A","ron",2,0.255,0.245,0.0914715655502791,0.046182679567028,0.0914715655502791,0.046182679567028,-0.000352424991005881,10.8051505493935,1.85376496469544,0.00296927351676191,0.011234260211269,0.130197185862813,0.161363212188616,224.136626361272,4.92507056009484,-0.652220761204266,-0.533594397569511,-0.0728283597239927,0.0554959205171755,674.28,0.526877509104833,1049.64,-0.476368745594421,270.606225475878,12.8787501416606,0.31064641646528,0.0568913821717846,0.695325627864303,0.0317814453864239,15.2348140032375,3.11731825048709,0.136610652659045,0.169664174349606,0.0631119136007356,0.0161645485771385
"C19_T_32_B_2_N_tu_2","Catalan",19,"target",32,"background",2,"N","tu",2,0.152,0.145,0.138965652100889,0.0623489543274882,0.138965652100889,0.0623489543274882,0.000571261538258022,10.533535069032,1.846956023064,0.00242938749148597,0.0376528651460217,0.0921782157748926,0.172287090662033,272.076078774942,11.3813665290412,0.743521399601137,0.346667902500411,0.233747174428277,0.920089651085442,560.96,-0.456642705651258,1142.61,-0.308128510294117,288.148659842721,12.6114968797703,0.207382955190152,0.0859194043053731,0.600326723475782,0.0610014380774811,18.9612334017612,3.74127246075871,1,0,0.198442015046076,0.0694366028128756
"C19_T_32_B_6_A_groc_1","Catalan",19,"target",32,"background",6,"A","groc",1,0.283,0.225,0.121630799244474,0.0773426783811745,0.150076633997102,0.0643343285593528,6.0545801636371e-05,9.98084314786478,3.0462775681282,0.0134561109520305,0.129826085728358,0.195968415036238,0.175089995329179,224.805485771771,4.16453563237664,-0.632747128697385,-0.637287014509126,-0.56320491657395,-1.32744710473919,657.08,0.377596290486719,967.7,-0.62464888844165,360.090105782995,32.5154202150217,0.34399893710557,0.167232818121715,0.753888154560795,0.0958336493499157,12.8903578439768,4.84830782056651,0.341068269026357,0.120530968823004,0.025009244439334,0.00504645383143291
"C19_T_33_B_2_N_a_2","Catalan",19,"target",33,"background",2,"N","a",2,0.113,0.105,0.208749479263276,0.0375039304493139,0.208749479263276,0.0375039304493139,0.000320308387240716,16.9599914932216,1.38642608004781,0.00356746347027959,0.00504877491761052,0.205151166677167,0.144427990715593,262.403545768173,5.43854052917321,0.461908626830296,-0.463587034497598,-0.0454802911931862,0.132621998631232,774.81,1.39939151536524,1882.66,1.03107968733942,288.92937044159,9.25676723621602,0.24307894232412,0.0445491136985159,0.631809254662928,0.0239056566521154,14.8691164449768,1.61501324112631,1,0,0.178571460186049,0
"C19_T_33_B_6_A_li_2","Catalan",19,"target",33,"background",6,"A","li",2,0.162,0.155,0.217514317555667,0.0327423301778657,0.217514317555667,0.0327423301778657,-0.000180058120057127,10.4397349892362,1.31738997669691,0.003822643883163,0.0191722867733024,0.0405378916766844,0.193527047744861,220.856789067919,6.90231424302965,-0.747712198015281,-0.264013653361008,-0.123472370820887,-0.0873285700485221,438.75,-1.51732048049543,670.57,-1.16234084407013,395.034653842241,24.0492138344507,0.180553518410815,0.0471710363654686,0.640906899346894,0.0466698971233096,18.9143876294413,3.26494093776059,1,0,0.348192361296526,0
"C19_T_34_B_2_N_gu_2","Catalan",19,"target",34,"background",2,"N","gu",2,0.236,0.235,0.120042247058426,0.0592619719339073,0.120042247058426,0.0592619719339073,-9.87074582341551e-05,9.32837452692666,2.23777025560342,0.00450818451810597,0.00801170321914902,0.101275086964988,0.144384319947431,248.479663339446,12.4913180844405,0.0565191455284596,0.498000572784023,0.0636144130540918,0.440287114803052,468.325,-1.26063489673783,992.67,-0.579462713595479,319.666923334345,20.2915625829406,0.20938014444567,0.0350665520689356,0.65113730688473,0.0427285389142729,17.655735222713,4.39544224444558,0.181154897711333,0.0442646212566779,0.593929206165704,0
"C19_T_34_B_6_NC_lo_1","Catalan",19,"target",34,"background",6,"NC","lo",1,0.498,0.485,0.15658265242478,0.0463693626606489,0.157954322248841,0.042090138073036,-0.000347730529286225,12.8662716855429,1.45259190731353,0.00357341107110776,0.0131909426363053,0.0627082462031015,0.210419537629359,234.336116754268,1.66776501863134,-0.355265788974028,-0.977700938185104,-0.00688179497873337,0.241476144245486,529.56,-0.729167721035492,805.88,-0.917481359951763,384.117101805295,17.1187468339801,0.188075996165849,0.0500029609581602,0.639385758992097,0.033846289361112,18.7379917666396,2.74921267446834,0.0920957611941593,0.0403766970280187,0.0309912195094671,0.00692780920034977
