"File","Language","Participant","Item_type","Item_num","Focus","TP","Word","Syll","Syll_num","Prosodic_Prom","min_time","max_time","F0_mean","F0_min","F0_max","F0_range","env_mean","env_min","env_max","env_range","duration","Gender","Age"
"G05_T_05_R","German",5,"target",5,"corrective","NP","Adj","gʁyː",2,"2",6045.99999999999,6323.00000000004,200.911730448405,173.871047973633,223.644805908203,49.77375793457,0.0367539539062154,0.0233865988394942,0.0475082031914013,0.0241216043519071,277.00000000005,"female",31
"G05_T_05_R","German",5,"target",5,"corrective","NP","Adj","post_pre",3,"2",6323.00000000004,6472.00000000004,197.256471421984,167.24739074707,218.473526000977,51.226135253907,0.0369569163255045,0.0181801595862802,0.0475660983990202,0.02938593881274,149,"female",31
"G05_T_05_R","German",5,"target",5,"corrective","NP","N","kɛʁ",4,"0",6472.00000000004,6766.00000000002,137.627263387044,132.590576171875,142.589828491211,9.99925231933599,0.00901810270359213,0.00452768546677876,0.0156413881970158,0.011113702730237,293.99999999998,"female",31
"G05_T_05_R","German",5,"target",5,"corrective","NP","N","post",5,"0",6766.00000000002,7008.00000000004,NA,Inf,-Inf,-Inf,0.00437774997727011,0.00223218744560042,0.00705449606587207,0.00482230862027165,242.00000000002,"female",31
"G05_T_06_F","German",5,"target",6,"filler",NA,NA,"pre",1,NA,2677.00000000002,3091.00000000001,203.001989969393,194.01448059082,208.484146118164,14.469665527344,0.0336462577987004,0.0104860802008388,0.0472641857989975,0.0367781055981587,413.99999999999,"female",31
"G05_T_06_F","German",5,"target",6,"filler","NP","Adj","<p>",2,"2",3091.00000000001,4271.00000000002,202.371515909831,199.221755981445,204.570755004883,5.34899902343801,0.000625226045689956,9.3094790631911e-05,0.00809788063028882,0.00800478583965691,1180.00000000001,"female",31
"G05_T_06_F","German",5,"target",6,"filler","NP","Adj","liː",3,"2",4271.00000000002,4586.99999999999,222.010862930961,179.216384887695,267.112243652344,87.895858764649,0.0342708165642584,0.0107102068326842,0.04220730966433,0.0314971028316458,315.99999999997,"female",31
"G05_T_06_F","German",5,"target",6,"filler","NP","Adj","post",4,"2",4586.99999999999,4757.00000000001,236.132155198317,217.397857666016,262.594543457031,45.196685791015,0.0436871012292526,0.0379517121089381,0.0491564131827413,0.0112047010738032,170.00000000002,"female",31
"G05_T_06_F","German",5,"target",6,"filler","NP","N","pre",6,"2",5148.00000000002,5305.99999999998,193.976621839735,186.434722900391,201.638916015625,15.204193115234,0.0273572138931346,0.0190595151465049,0.033983394440233,0.0149238792937281,157.99999999996,"female",31
"G05_T_06_F","German",5,"target",6,"filler","NP","N","diːʁ",7,"2",5305.99999999998,5552.00000000002,213.868599339535,190.416702270508,226.049926757812,35.633224487304,0.0594952243071469,0.0221212239951457,0.0942303823586471,0.0721091583635014,246.00000000004,"female",31
"G05_T_06_F","German",5,"target",6,"filler","NP","N","post",8,"2",5552.00000000002,5701.00000000002,161.379680633545,145.246398925781,219.84391784668,74.597518920899,0.0256380596719853,0.0206083825411941,0.033425508702104,0.0128171261609099,149,"female",31
"G05_T_07_I","German",5,"target",7,"information",NA,NA,"pre",1,NA,2488,2697.99999999998,198.6954884847,192.095993041992,207.117523193359,15.021530151367,0.0274782593201906,0.0112324107158461,0.0388439754712151,0.027611564755369,209.99999999998,"female",31
"G05_T_07_I","German",5,"target",7,"information","NP","Adj","liː",2,"2",2697.99999999998,3017.99999999997,206.049077547514,180.064834594727,256.267242431641,76.202407836914,0.0259633725734285,0.0125441260298261,0.0375575717810487,0.0250134457512226,319.99999999999,"female",31
"G05_T_07_I","German",5,"target",7,"information","NP","Adj","post",3,"2",3017.99999999997,3274,243.666787540211,226.824752807617,275.031341552734,48.206588745117,0.0312652394838874,0.0166560045463902,0.0394828584818532,0.022826853935463,256.00000000003,"female",31
"G05_T_07_I","German",5,"target",7,"information","NP","Adj","pre",4,"2",3274,3584.99999999998,233.309110514323,224.670135498047,240.602798461914,15.932662963867,0.0230251216088419,0.00615015020395853,0.0409007961222728,0.0347506459183143,310.99999999998,"female",31
"G05_T_07_I","German",5,"target",7,"information","NP","N","ʁoː",5,"3",3584.99999999998,3985.00000000001,217.212811094342,160.697647094727,257.246154785156,96.548507690429,0.0416108339289929,0.00713557566028148,0.0787370422525372,0.0716014665922557,400.00000000003,"female",31
"G05_T_07_I","German",5,"target",7,"information","NP","N","post",6,"3",3985.00000000001,4358,170.123432159424,146.115051269531,236.496841430664,90.381790161133,0.0178029975936019,0.00472480985422637,0.0603651035409823,0.0556402936867559,372.99999999999,"female",31
"G05_T_08_C","German",5,"target",8,"contrastive",NA,NA,"pre",1,NA,2103.00000000001,2485.00000000001,186.053598022461,175.805694580078,195.402877807617,19.597183227539,0.0190867059757983,0.00260000059645092,0.0361418492651402,0.0335418486686893,382,"female",31
"G05_T_08_C","German",5,"target",8,"contrastive",NA,NA,"<p>",2,NA,2485.00000000001,2930.00000000001,185.772994995117,183.330169677734,189.104385375977,5.77421569824298,0.000773628753908556,9.67808478572125e-05,0.00738251069819845,0.00728572985034124,445,"female",31
"G05_T_08_C","German",5,"target",8,"contrastive","NP","Adj","gɛl",3,"2",2930.00000000001,3293.00000000001,230.272560706505,218.762344360352,243.572265625,24.809921264648,0.0466875663559826,0.0107452760855047,0.0732762535116373,0.0625309774261326,363,"female",31
"G05_T_08_C","German",5,"target",8,"contrastive","NP","Adj","post_pre",4,"2",3293.00000000001,3807.99999999999,226.712209340688,219.373245239258,236.640640258789,17.267395019531,0.0217521416866538,0.00252498765670186,0.0451099598338958,0.0425849721771939,514.99999999998,"female",31
"G05_T_08_C","German",5,"target",8,"contrastive","NP","N","bʁɪl",5,"1",3807.99999999999,4153.00000000002,193.270294189453,175.709075927734,228.327346801758,52.618270874024,0.0276176601605972,0.00403467602866259,0.0472930261179948,0.0432583500893322,345.00000000003,"female",31
"G05_T_08_C","German",5,"target",8,"contrastive","NP","N","post",6,"1",4153.00000000002,4480.00000000002,166.361190795898,152.866241455078,188.34992980957,35.483688354492,0.014697618335977,0.00200302693583495,0.0398513625545552,0.0378483356187203,327,"female",31
"G05_T_09_R","German",5,"target",9,"corrective",NA,NA,"pre",1,NA,4879.00000000002,5069.00000000002,194.628467760588,190.247894287109,202.153106689453,11.905212402344,0.0272803953872319,0.0093867501898239,0.0367124432958359,0.027325693106012,190,"female",31
"G05_T_09_R","German",5,"target",9,"corrective","NP","Adj","<p>",2,"1",5069.00000000002,5519.00000000001,194.199237823486,191.619033813477,197.269485473633,5.65045166015602,0.00171783008623392,0.000102016376235709,0.00980131723573152,0.00969930085949581,449.99999999999,"female",31
"G05_T_09_R","German",5,"target",9,"corrective","NP","Adj","gɛl",3,"1",5519.00000000001,5738,169.689678955078,165.633422851562,173.732925415039,8.09950256347702,0.0353233722011933,0.0131356584266192,0.0440802201283595,0.0309445617017403,218.99999999999,"female",31
"G05_T_09_R","German",5,"target",9,"corrective","NP","Adj","post_pre",4,"1",5738,5889.99999999999,159.926661173502,128.686325073242,168.539321899414,39.852996826172,0.0155026632725708,0.00794906719103049,0.0327864775425958,0.0248374103515653,151.99999999999,"female",31
"G05_T_09_R","German",5,"target",9,"corrective","NP","N","bʁɪl",5,"0",5889.99999999999,6113.99999999998,168.1943359375,168.1943359375,168.1943359375,0,0.012209470197075,0.00921800878838146,0.0142965645860237,0.00507855579764224,223.99999999999,"female",31
"G05_T_09_R","German",5,"target",9,"corrective","NP","N","post",6,"0",6113.99999999998,6284.99999999997,NA,Inf,-Inf,-Inf,0.00547958153338911,0.0017104128935406,0.00915826764655969,0.00744785475301909,170.99999999999,"female",31
"G05_T_10_F","German",5,"target",10,"filler",NA,NA,"pre",1,NA,1985.99999999999,2141.00000000002,197.795306396484,191.935012817383,204.848678588867,12.913665771484,0.0202489955448709,0.00799335451601538,0.031301675716501,0.0233083212004856,155.00000000003,"female",31
"G05_T_10_F","German",5,"target",10,"filler","NP","Adj","liː",2,"2",2141.00000000002,2486.99999999997,201.292189421477,165.593032836914,243.412857055664,77.81982421875,0.0184374620486292,0.00811008591595209,0.0245617241683865,0.0164516382524344,345.99999999995,"female",31
"G05_T_10_F","German",5,"target",10,"filler","NP","Adj","post",3,"2",2486.99999999997,2673.99999999998,227.615162568934,214.136337280273,249.960205078125,35.823867797852,0.0238540143263588,0.0198729538508248,0.0252082928685344,0.0053353390177096,187.00000000001,"female",31
"G05_T_10_F","German",5,"target",10,"filler","NP","Adj","pre",4,"2",2673.99999999998,2956.99999999999,200.324325561523,193.364059448242,208.246231079102,14.88217163086,0.0160706560998491,0.00586156498588698,0.0230135445589384,0.0171519795730514,283.00000000001,"female",31
"G05_T_10_F","German",5,"target",10,"filler","NP","N","vaː",5,"2",2956.99999999999,3351,189.846464157104,163.822525024414,204.056335449219,40.233810424805,0.0236028067624261,0.00715517461580266,0.0358517827458865,0.0286966081300838,394.00000000001,"female",31
"G05_T_10_F","German",5,"target",10,"filler","NP","N"," ̞post",6,"2",3351,3673,137.034461975097,132.383361816406,146.668090820312,14.284729003906,0.00874283378305833,0.00267510419519364,0.0208154472437041,0.0181403430485105,322,"female",31
"G05_T_11_C","German",5,"target",11,"contrastive",NA,NA,"pre",1,NA,2538.00000000001,2895.99999999996,197.290309612568,190.842849731445,201.764556884766,10.921707153321,0.0313544478585111,0.00679607333803958,0.0513109600875202,0.0445148867494806,357.99999999995,"female",31
"G05_T_11_C","German",5,"target",11,"contrastive",NA,NA,"<p>",2,NA,2895.99999999996,3009.99999999999,NA,Inf,-Inf,-Inf,0.00501611647369162,0.00367649823963388,0.00726574809963865,0.00358924986000477,114.00000000003,"female",31
"G05_T_11_C","German",5,"target",11,"contrastive","NP","Adj","gʁyː",3,"2",3009.99999999999,3346.99999999998,239.517581303914,198.283782958984,284.686798095703,86.403015136719,0.043665353428794,0.00953492678458865,0.0647527709018764,0.0552178441172877,336.99999999999,"female",31
"G05_T_11_C","German",5,"target",11,"contrastive","NP","Adj","post_pre",4,"2",3346.99999999998,3517.99999999997,253.095922470093,221.753051757812,270.633758544922,48.88070678711,0.0416444782724775,0.0297488853503366,0.0487794617416552,0.0190305763913186,170.99999999999,"female",31
"G05_T_11_C","German",5,"target",11,"contrastive","NP","N","jak",5,"1",3517.99999999997,3788.00000000001,216.17010677562,211.505599975586,237.640762329102,26.135162353516,0.0217470251498246,0.0104516586499737,0.0301778510429895,0.0197261923930158,270.00000000004,"female",31
"G05_T_11_C","German",5,"target",11,"contrastive","NP","N","post",6,"1",3788.00000000001,4019.99999999998,148.824626922607,136.973617553711,158.448348999023,21.474731445312,0.0132415304954898,0.00597754658970084,0.0180488919653025,0.0120713453756017,231.99999999997,"female",31
"G05_T_12_R","German",5,"target",12,"corrective",NA,NA,"pre",1,NA,5060.99999999998,5233.99999999998,241.96457417806,238.783584594727,247.491516113281,8.70793151855401,0.010355813833984,0.00479142672104382,0.0144652450532784,0.00967381833223458,173,"female",31
"G05_T_12_R","German",5,"target",12,"corrective","NP","Adj","gryː",2,"2",5233.99999999998,5563.99999999996,168.675404866536,149.68522644043,247.178482055664,97.493255615234,0.0192038395343753,0.00463176169556563,0.0357042205854513,0.0310724588898857,329.99999999998,"female",31
"G05_T_12_R","German",5,"target",12,"corrective","NP","Adj","post_pre",3,"2",5563.99999999996,5646.00000000002,144.340219116211,135.211273193359,149.987854003906,14.776580810547,0.0129110481513549,0.0100676388079857,0.0165387383865209,0.0064710995785352,82.00000000006,"female",31
"G05_T_12_R","German",5,"target",12,"corrective","NP","N","jak",4,"1",5646.00000000002,5889.00000000001,NA,Inf,-Inf,-Inf,0.0061761058974293,0.00366642016660876,0.00968244710103258,0.00601602693442382,242.99999999999,"female",31
"G05_T_12_R","German",5,"target",12,"corrective","NP","N","post",5,"1",5889.00000000001,6055.00000000001,197.631779988607,192.577056884766,201.465515136719,8.88845825195301,0.00329045274242883,0.0014121150720116,0.00460099797732668,0.00318888290531508,166,"female",31
"G05_T_13_I","German",5,"target",13,"information",NA,NA,"pre",1,NA,2108.99999999998,2363,199.867575509208,183.160400390625,235.126037597656,51.965637207031,0.0145301036491001,0.00719363683536084,0.0218426876004063,0.0146490507650455,254.00000000002,"female",31
"G05_T_13_I","German",5,"target",13,"information","NP","Adj","liː",2,"2",2363,2706.99999999999,219.766243567834,181.917541503906,276.504333496094,94.586791992188,0.0340766283015347,0.00805411890547236,0.0536079313109573,0.0455538124054849,343.99999999999,"female",31
"G05_T_13_I","German",5,"target",13,"information","NP","Adj","post",3,"2",2706.99999999999,2890.99999999996,258.73504447937,230.177703857422,288.979125976562,58.80142211914,0.0416798901878657,0.028603011246554,0.0539440347153222,0.0253410234687682,183.99999999997,"female",31
"G05_T_13_I","German",5,"target",13,"information","NP","Adj","pre",4,"2",2890.99999999996,2995,233.749254862467,228.922424316406,240.402847290039,11.480422973633,0.0270711128761379,0.0235374200368352,0.0286520876217235,0.0051146675848883,104.00000000004,"female",31
"G05_T_13_I","German",5,"target",13,"information","NP","N","hɛn",5,"1",2995,3298,228.6225938797,216.860321044922,238.569519042969,21.709197998047,0.0291647655783534,0.0185767463120663,0.037642135785518,0.0190653894734517,303,"female",31
"G05_T_13_I","German",5,"target",13,"information","NP","N","post",6,"1",3298,3569.00000000002,215.60139465332,214.142318725586,217.060470581055,2.91815185546901,0.0181455197304875,0.00604027553244451,0.0340961237427553,0.0280558482103108,271.00000000002,"female",31
"G05_T_14_F","German",5,"target",14,"filler",NA,NA,"pre",1,NA,2269.99999999998,2514.99999999999,182.57818962546,173.876617431641,188.291381835938,14.414764404297,0.0314138421586551,0.00927646519190298,0.0469096361771168,0.0376331709852138,245.00000000001,"female",31
"G05_T_14_F","German",5,"target",14,"filler","NP","Adj","liː",2,"2",2514.99999999999,2800.99999999999,195.507855987549,167.100936889648,253.387756347656,86.286819458008,0.0293058450451474,0.0103316765955174,0.0431248907708179,0.0327932141753005,286,"female",31
"G05_T_14_F","German",5,"target",14,"filler","NP","Adj","post",3,"2",2800.99999999999,2964.99999999997,248.316972351074,237.690536499023,261.527130126953,23.83659362793,0.0304214505098453,0.0213586032368331,0.0355892224962409,0.0142306192594078,163.99999999998,"female",31
"G05_T_14_F","German",5,"target",14,"filler","NP","Adj","pre",4,"2",2964.99999999997,3228.00000000001,231.319304148356,220.679809570312,241.061386108398,20.381576538086,0.0195868947114929,0.00523563476220202,0.0310812556397485,0.0258456208775465,263.00000000004,"female",31
"G05_T_14_F","German",5,"target",14,"filler","NP","Adj","<p>",5,"2",3228.00000000001,3365.99999999999,223.883243560791,222.386795043945,225.859832763672,3.47303771972699,0.00526148664688661,0.00185319801772767,0.0173454469283593,0.0154922489106316,137.99999999998,"female",31
"G05_T_14_F","German",5,"target",14,"filler","NP","N","aʊ̯",6,"2",3365.99999999999,3605.99999999999,112.788350423177,103.815650939941,126.649078369141,22.8334274292,0.0327264943463874,0.0151518145170234,0.0482480534834653,0.0330962389664419,240,"female",31
"G05_T_14_F","German",5,"target",14,"filler","NP","N","post",7,"2",3605.99999999999,3971.99999999998,NA,Inf,-Inf,-Inf,0.0108774597951549,0.00259992203500227,0.0158098822498553,0.013209960214853,365.99999999999,"female",31
"G05_T_15_C","German",5,"target",15,"contrastive",NA,NA,"pre",1,NA,2733,2949.99999999999,184.553730773926,176.915481567383,193.016738891602,16.101257324219,0.0310123326712924,0.0156464973539646,0.0374610422141375,0.0218145448601729,216.99999999999,"female",31
"G05_T_15_C","German",5,"target",15,"contrastive",NA,NA,"<p>",2,NA,2949.99999999999,3072,191.56096976144,175.01611328125,205.856170654297,30.840057373047,0.00634310861933674,0.00388444437240775,0.0128303298312931,0.00894588545888535,122.00000000001,"female",31
"G05_T_15_C","German",5,"target",15,"contrastive","NP","Adj","gʁyː",3,"3",3072,3420.99999999999,221.514688345102,178.201797485352,269.605285644531,91.403488159179,0.0385926697192125,0.00722449640814199,0.0540110583470076,0.0467865619388656,348.99999999999,"female",31
"G05_T_15_C","German",5,"target",15,"contrastive","NP","Adj","post_pre",4,"3",3420.99999999999,3713.00000000002,227.955223999023,207.832458496094,256.361755371094,48.529296875,0.0402712414821523,0.0332465355373924,0.0533534021609112,0.0201068666235188,292.00000000003,"female",31
"G05_T_15_C","German",5,"target",15,"contrastive","NP","N","lœf",5,"1",3713.00000000002,3935,178.346737201397,150.430252075195,195.439529418945,45.00927734375,0.0223714648518422,0.00797910892800521,0.0327812354972817,0.0248021265692765,221.99999999998,"female",31
"G05_T_15_C","German",5,"target",15,"contrastive","NP","N","post",6,"1",3935,4218.00000000002,NA,Inf,-Inf,-Inf,0.00859447933550524,0.00290743751341131,0.0125416445530576,0.00963420703964629,283.00000000002,"female",31
"G05_T_16_R","German",5,"target",16,"corrective","NP","Adj","pre",1,"2",4704.99999999998,4907.99999999996,209.254457975689,183.63053894043,221.621429443359,37.990890502929,0.0222282787995417,0.0137148962653385,0.0283401840901262,0.0146252878247877,202.99999999998,"female",31
"G05_T_16_R","German",5,"target",16,"corrective","NP","Adj","gʁyː",2,"2",4907.99999999996,5250,188.458419799805,169.894104003906,200.387237548828,30.493133544922,0.0434666481552577,0.0140056892857301,0.0603591528700589,0.0463534635843288,342.00000000004,"female",31
"G05_T_16_R","German",5,"target",16,"corrective","NP","Adj","post_pre",3,"2",5250,5447.99999999998,159.603862089269,142.195892333984,182.883316040039,40.687423706055,0.0297227886744126,0.0143017585178762,0.0559517762149414,0.0416500176970652,197.99999999998,"female",31
"G05_T_16_R","German",5,"target",16,"corrective","NP","N","lœf",4,"0",5447.99999999998,5645.99999999996,140.838653564453,137.642822265625,143.432464599609,5.78964233398401,0.00865274873086777,0.00358792603931983,0.0137278719501592,0.0101399459108394,197.99999999998,"female",31
"G05_T_16_R","German",5,"target",16,"corrective","NP","N","post",5,"0",5645.99999999996,5916.99999999997,133.164169311524,130.585601806641,135.048370361328,4.46276855468702,0.00585953836581127,0.00257279313235398,0.00873535991212391,0.00616256677976993,271.00000000001,"female",31
"G05_T_17_I","German",5,"target",17,"information","NP","Adj","pre",1,"2",2202,2370,194.451461791992,192.518493652344,198.116104125977,5.59761047363298,0.0293343221251497,0.0139306400543533,0.0384404321730159,0.0245097921186626,168,"female",31
"G05_T_17_I","German",5,"target",17,"information","NP","Adj","ʁɔʒ",2,"2",2370,2735.00000000001,221.768937917856,177.355651855469,267.367736816406,90.012084960937,0.0356491504263777,0.0234551401418987,0.047472162577933,0.0240170224360343,365.00000000001,"female",31
"G05_T_17_I","German",5,"target",17,"information","NP","Adj","post_pre",3,"2",2735.00000000001,3272.99999999997,247.763412475586,242.943603515625,256.893280029297,13.949676513672,0.018039706823431,0.00461759996869133,0.0329801395741491,0.0283625396054578,537.99999999996,"female",31
"G05_T_17_I","German",5,"target",17,"information","NP","N","baːs",4,"1",3272.99999999997,3579.00000000001,224.54564339774,217.032028198242,232.913131713867,15.881103515625,0.0206413907694205,0.0089269205933288,0.0324989052498914,0.0235719846565626,306.00000000004,"female",31
"G05_T_17_I","German",5,"target",17,"information","NP","N","post",5,"1",3579.00000000001,3776.00000000001,168.749766031901,162.174713134766,173.435211181641,11.260498046875,0.0100932983823745,0.00609042126640206,0.0139396326299634,0.00784921136356134,197,"female",31
"G05_T_18_C","German",5,"target",18,"contrastive",NA,NA,"pre",1,NA,2331.00000000002,2594.00000000005,218.571797884428,214.212997436523,226.264175415039,12.051177978516,0.030827670761135,0.00923076004086258,0.0406988835461496,0.031468123505287,263.00000000003,"female",31
"G05_T_18_C","German",5,"target",18,"contrastive","NP","Adj","<p>",2,"2",2594.00000000005,3044.99999999996,218.137986246745,214.569381713867,220.707153320312,6.137771606445,0.00304210054652973,0.000681326715636961,0.0108849380287192,0.0102036113130822,450.99999999991,"female",31
"G05_T_18_C","German",5,"target",18,"contrastive","NP","Adj","gɛl",3,"2",3044.99999999996,3340.00000000003,243.729113987514,218.661834716797,261.07861328125,42.416778564453,0.0522830209556247,0.0138596877581422,0.0775030595456568,0.0636433717875146,295.00000000007,"female",31
"G05_T_18_C","German",5,"target",18,"contrastive","NP","Adj","post_pre",4,"2",3340.00000000003,3504.00000000002,238.370018005371,235.722610473633,240.520553588867,4.79794311523398,0.026303122806026,0.01616158535464,0.0318492249844739,0.0156876396298339,163.99999999999,"female",31
"G05_T_18_C","German",5,"target",18,"contrastive","NP","N","gly",5,"2",3504.00000000002,3855.99999999999,215.304058421742,195.601013183594,232.196350097656,36.595336914062,0.0290497479710291,0.0141387217979848,0.0419026834505788,0.027763961652594,351.99999999997,"female",31
"G05_T_18_C","German",5,"target",18,"contrastive","NP","N","post",6,"2",3855.99999999999,4043.99999999998,142.563353318434,118.670516967773,152.8525390625,34.182022094727,0.0222241010256103,0.0171685633600729,0.0269882394524793,0.0098196760924064,187.99999999999,"female",31
"G05_T_19_R","German",5,"target",19,"corrective",NA,NA,"pre",1,NA,5245,5360.00000000001,235.740801493327,221.838348388672,250.432952880859,28.594604492187,0.0254232337331298,0.0201304672414548,0.0295409364259704,0.0094104691845156,115.00000000001,"female",31
"G05_T_19_R","German",5,"target",19,"corrective","NP","Adj","gɛl",2,"1",5360.00000000001,5666.00000000005,173.353663762411,161.163269042969,186.398056030273,25.234786987304,0.035274018869869,0.017799531709841,0.043614710233335,0.025815178523494,306.00000000004,"female",31
"G05_T_19_R","German",5,"target",19,"corrective","NP","Adj","post",3,"1",5666.00000000005,5976.99999999998,160.703397863052,150.712356567383,178.323989868164,27.611633300781,0.0102584055576238,0.00285531543700211,0.0153765481356212,0.0125212326986191,310.99999999993,"female",31
"G05_T_20_F","German",5,"target",20,"filler","NP","Adj","pre",1,"2",2226,2555.00000000006,189.858209228516,181.024871826172,196.791885375977,15.767013549805,0.0217389337619415,0.00568187039838963,0.0386362783505632,0.0329544079521736,329.00000000006,"female",31
"G05_T_20_F","German",5,"target",20,"filler","NP","Adj","gry",2,"2",2555.00000000006,2869.00000000003,230.208186558315,203.398651123047,260.396362304688,56.997711181641,0.0268605317247346,0.00717716586957512,0.0439115138303059,0.0367343479607308,313.99999999997,"female",31
"G05_T_20_F","German",5,"target",20,"filler","NP","Adj","post_pre",3,"2",2869.00000000003,3047.00000000003,257.200129699707,250.589492797852,266.287048339844,15.697555541992,0.0344540510600716,0.0313223547625919,0.0367698870598441,0.0054475322972522,178,"female",31
"G05_T_20_F","German",5,"target",20,"filler","NP","N","ʃtuːl",4,"2",3047.00000000003,3662.00000000003,263.208358764648,257.224212646484,271.680786132812,14.456573486328,0.0274001487712102,0.00655510135048529,0.0455202399838739,0.0389651386333886,615,"female",31
"G05_T_20_F","German",5,"target",20,"filler","NP","N","<p>",5,"2",3662.00000000003,4051.00000000004,NA,Inf,-Inf,-Inf,0.00168440970687418,0.000199420345999789,0.00591493602804562,0.00571551568204583,389.00000000001,"female",31
"G05_T_20_F","German",5,"target",20,"filler",NA,NA,"post",6,NA,4051.00000000004,4244.00000000003,157.720764160156,152.380950927734,164.177398681641,11.796447753907,0.00742740410186101,0.00278642368283775,0.00962053565489794,0.00683411197206019,192.99999999999,"female",31
"G05_T_21_C","German",5,"target",21,"contrastive",NA,NA,"pre",1,NA,2104.00000000004,2518.00000000003,207.152713230678,199.058258056641,216.506301879883,17.448043823242,0.0182518590764708,0.00713487268825834,0.030462450352084,0.0233275776638257,413.99999999999,"female",31
"G05_T_21_C","German",5,"target",21,"contrastive","NP","Adj","<p>",2,"2",2518.00000000003,3198.99999999996,208.501092093332,204.554748535156,212.113677978516,7.55892944336,0.000930918622298405,0.000102275419673009,0.00881830370788347,0.00871602828821046,680.99999999993,"female",31
"G05_T_21_C","German",5,"target",21,"contrastive","NP","Adj","li",3,"2",3198.99999999996,3505,207.793619973319,171.202941894531,255.945022583008,84.742080688477,0.0348560880997263,0.0118166372749992,0.0450828471535131,0.0332662098785139,306.00000000004,"female",31
"G05_T_21_C","German",5,"target",21,"contrastive","NP","Adj","post",4,"2",3505,3701.00000000002,241.932846069336,219.577697753906,261.149932861328,41.572235107422,0.0441431878776586,0.0308654972891199,0.052839829705014,0.0219743324158941,196.00000000002,"female",31
"G05_T_21_C","German",5,"target",21,"contrastive","NP","Adj","pre",5,"2",3701.00000000002,3940.00000000005,207.085661994086,192.883117675781,226.639831542969,33.756713867188,0.0330449341348902,0.0303904886909388,0.0372318152655638,0.006841326574625,239.00000000003,"female",31
"G05_T_21_C","German",5,"target",21,"contrastive","NP","N","be",6,"1",3940.00000000005,4219.00000000005,197.796650762143,180.152099609375,211.897171020508,31.745071411133,0.0409065138608007,0.0298048359229248,0.0476911713964848,0.01788633547356,279,"female",31
"G05_T_21_C","German",5,"target",21,"contrastive","NP","N","post",7,"1",4219.00000000005,4477.99999999995,203.855194091797,200.532669067383,207.226119995117,6.69345092773398,0.0208088939931692,0.0105179904599241,0.0404504208347048,0.0299324303747807,258.9999999999,"female",31
"G05_T_22_R","German",5,"target",22,"corrective",NA,NA,"pre",1,NA,4424.99999999995,4529,228.400310940213,225.664840698242,235.964797973633,10.299957275391,0.0242636504361521,0.0209771000827179,0.0260186609379967,0.0050415608552788,104.00000000005,"female",31
"G05_T_22_R","German",5,"target",22,"corrective","NP","Adj","li",2,"3",4529,4823.99999999996,193.640038852034,178.248199462891,221.990982055664,43.742782592773,0.0361593302856759,0.0262232903437023,0.0427627957514235,0.0165395054077212,294.99999999996,"female",31
"G05_T_22_R","German",5,"target",22,"corrective","NP","Adj","post",3,"3",4823.99999999996,5061.00000000004,151.209896434437,126.253051757812,188.197769165039,61.944717407227,0.0237789220914743,0.0120870899873094,0.0357527986971406,0.0236657087098312,237.00000000008,"female",31
"G05_T_23_I","German",5,"target",23,"information",NA,NA,"pre",1,NA,2452,2641.00000000008,198.403295416581,186.986083984375,213.928161621094,26.942077636719,0.0423437966769938,0.0186651816346467,0.0573918853339398,0.0387267036992931,189.00000000008,"female",31
"G05_T_23_I","German",5,"target",23,"information","NP","Adj","li",2,"2",2641.00000000008,2954.00000000006,218.011583116319,177.576934814453,285.628753662109,108.051818847656,0.0338894906516096,0.0190841623132131,0.0511370438287846,0.0320528815155715,312.99999999998,"female",31
"G05_T_23_I","German",5,"target",23,"information","NP","Adj","post",3,"2",2954.00000000006,3168.00000000001,289.536171468099,275.446929931641,305.611633300781,30.16470336914,0.0467761375160822,0.0320534343570748,0.0543163316506489,0.0222628972935741,213.99999999995,"female",31
"G05_T_23_I","German",5,"target",23,"information","NP","Adj","pre",4,"2",3168.00000000001,3543.00000000001,258.509872436523,249.451187133789,268.752685546875,19.301498413086,0.013229829694128,0.003003100785287,0.0312540742491047,0.0282509734638177,375,"female",31
"G05_T_23_I","German",5,"target",23,"information","NP","N","mi",5,"1",3543.00000000001,3816.00000000003,246.843293253581,203.758697509766,331.358978271484,127.600280761718,0.0346062214177164,0.0155958561975698,0.0498354884158029,0.0342396322182331,273.00000000002,"female",31
"G05_T_23_I","German",5,"target",23,"information","NP","N","post",6,"1",3816.00000000003,4182.99999999999,NA,Inf,-Inf,-Inf,0.00881484352341607,0.00344130623534353,0.0161264728209709,0.0126851665856274,366.99999999996,"female",31
"G05_T_24_F","German",5,"target",24,"filler",NA,NA,"pre",1,NA,2240.99999999999,2524.99999999998,188.95322672526,178.16813659668,201.308807373047,23.140670776367,0.0211761513016344,0.00499879455265399,0.0401524648774703,0.0351536703248163,283.99999999999,"female",31
"G05_T_24_F","German",5,"target",24,"filler","NP","Adj","<p>",2,"3",2524.99999999998,2675.99999999993,NA,Inf,-Inf,-Inf,0.00448373772062251,0.00174330151404909,0.0137252757105344,0.0119819741964853,150.99999999995,"female",31
"G05_T_24_F","German",5,"target",24,"filler","NP","Adj","gɛl",3,"3",2675.99999999993,3036.99999999992,245.686311141304,197.699508666992,287.713958740234,90.014450073242,0.0457086117311215,0.0170685504032275,0.063217803227292,0.0461492528240645,360.99999999999,"female",31
